transaction_id,order_id,customer_id,product_id,transaction_date,transaction_timestamp,quantity,unit_price,subtotal,discount_percent,discount_amount,tax_rate,tax_amount,shipping_cost,total_amount,currency,payment_method,payment_status,order_status,shipping_method,channel,region,is_gift,notes,_source_file,_loaded_at
TXN-91AC63BA,ORD-0000004495,CUS-00000318,PRD-000078,2023-07-21 00:00:00,2023-07-21T00:00:00,9,569.34,5124.06,25.0,1281.02,0.0,0.0,15.77,3858.81,USD,crypto,failed,completed,pickup,mobile,Middle East,1,,sales_transactions.parquet,2026-02-10T22:25:28.068809
TXN-B0AE5B9C,ORD-0000004496,CUS-00000780,PRD-DELETED-19,2024-02-09 00:00:00,2024-02-09T00:00:00,2,391.37,782.74,10.0,78.27,0.08,56.36,10.24,771.07,USD,paypal,failed,completed,express,web,North America,0,,sales_transactions.parquet,2026-02-10T22:25:28.068809
TXN-68D8F1C6,ORD-0000004497,CUS-00000849,PRD-000210,2022-10-02 00:00:00,2022-10-02T00:00:00,6,118.26,709.56,25.0,177.39,0.1,53.22,5.67,591.06,USD,credit_card,paid,pending,overnight,phone,Middle East,false,,sales_transactions.parquet,2026-02-10T22:25:28.068809
TXN-904F3E80,ORD-0000004498,CUS-00000208,PRD-000220,2023-12-08 00:00:00,2023-12-08T00:00:00,10,949.29,9492.9,5.0,474.64,0.07,631.28,15.54,9665.080000000002,USD,cash_on_delivery,refunded,completed,express,mobile,North America,true,,sales_transactions.parquet,2026-02-10T22:25:28.068809
TXN-28EA7667,ORD-0000004499,CUS-00000057,PRD-000150,2022-10-24,2022-10-24T00:00:00,4,676.95,2707.8,20.0,541.56,0.1,216.62,0.25,2383.11,USD,debit_card,failed,refunded,express,mobile,North America,true,,sales_transactions.parquet,2026-02-10T22:25:28.068809
TXN-EDDD8C3A,ORD-0000004500,CUS-00000473,PRD-000030,2022-05-31 00:00:00,2022-05-31T00:00:00,6,346.47,2078.82,20.0,415.76,0.08,133.04,19.02,1815.12,USD,credit_card,failed,completed,pickup,web,North America,False,,sales_transactions.parquet,2026-02-10T22:25:28.068809
TXN-70B7706A,ORD-0000004501,CUS-00000996,PRD-000307,2023-03-09,2023-03-09T00:00:00,0,305.36,0.0,0.0,0.0,0.05,0.0,13.72,13.72,USD,credit_card,failed,completed,,store,Latin America,1,,sales_transactions.parquet,2026-02-10T22:25:28.068809
TXN-37288865,ORD-0000004502,CUS-00000570,PRD-000327,2024-02-23 00:00:00,2024-02-23T00:00:00,7,713.54,4994.78,10.0,499.48,0.05,224.76,3.38,4723.4400000000005,AUD,cash_on_delivery,refunded,delivered,,partner,Middle East,0,,sales_transactions.parquet,2026-02-10T22:25:28.068809
TXN-EDED1D58,ORD-0000004503,CUS-00000061,PRD-000294,2023-06-23T00:00:00,2023-06-23T00:00:00,10,873.21,8732.1,20.0,1746.42,0.07,489.0,1.39,7476.070000000001,USD,crypto,refunded,processing,pickup,phone,Europe,false,,sales_transactions.parquet,2026-02-10T22:25:28.068809
TXN-77D37C3A,ORD-0000004504,CUS-00000295,PRD-000409,2023-04-03,2023-04-03T00:00:00,3,760.35,2281.05,20.0,456.21,0.0,0.0,5.05,1829.8899999999999,USD,debit_card,refunded,pending,standard,web,Latin America,0,,sales_transactions.parquet,2026-02-10T22:25:28.068809
TXN-F90E0A38,ORD-0000004505,CUS-00000732,PRD-000002,2023-01-18 00:00:00,2023-01-18T00:00:00,1,271.87,271.87,0.0,0.0,0.1,27.19,19.28,318.34000000000003,USD,credit_card,pending,delivered,overnight,partner,Middle East,True,,sales_transactions.parquet,2026-02-10T22:25:28.068809
TXN-787C2FBD,ORD-0000004506,CUS-00000528,PRD-000180,2022-02-10,2022-02-10T00:00:00,10,698.86,6988.6,25.0,1747.15,0.08,419.32,18.31,5679.080000000001,USD,credit_card,paid,completed,standard,mobile,Middle East,True,,sales_transactions.parquet,2026-02-10T22:25:28.068809
TXN-CF8F7387,ORD-0000004507,CUS-00000604,PRD-000040,2024-03-10T00:00:00,2024-03-10T00:00:00,-6,380.55,2283.3,0.0,0.0,0.08,182.66,1.92,-2464.04,USD,debit_card,pending,processing,pickup,web,Latin America,False,,sales_transactions.parquet,2026-02-10T22:25:28.068809
TXN-93CFB523,ORD-0000004508,CUS-00000007,PRD-000369,2022-11-04 00:00:00,2022-11-04T00:00:00,1,545.03,545.03,25.0,136.26,0.0,0.0,22.84,431.60999999999996,USD,crypto,pending,delivered,pickup,store,Middle East,0,,sales_transactions.parquet,2026-02-10T22:25:28.068809
TXN-A07D3FAE,ORD-0000004509,CUS-00000842,PRD-000257,2023-03-07,2023-03-07T00:00:00,3,449.78,1349.34,15.0,202.4,0.0,0.0,8.84,1155.78,USD,paypal,failed,completed,,store,Europe,true,,sales_transactions.parquet,2026-02-10T22:25:28.068809
TXN-3432CB60,ORD-0000004510,CUS-00000152,PRD-000026,2022-01-22 00:00:00,2022-01-22T00:00:00,2,475.2,950.4,0.0,0.0,0.1,95.04,0.41,1045.8500000000001,USD,cash_on_delivery,pending,delivered,overnight,phone,Europe,1,,sales_transactions.parquet,2026-02-10T22:25:28.068809
TXN-6C54EC89,ORD-0000004511,CUS-00000176,PRD-000048,2022-06-16 00:00:00,2022-06-16T00:00:00,9,368.2,3313.8,25.0,828.45,0.07,173.97,20.38,2679.7000000000003,USD,cash_on_delivery,paid,refunded,,store,Latin America,true,,sales_transactions.parquet,2026-02-10T22:25:28.068809
TXN-D400583E,ORD-0000004512,CUS-00000447,PRD-000220,2024-11-06T00:00:00,2024-11-06T00:00:00,1,949.29,949.29,15.0,142.39,0.1,80.69,12.37,899.96,USD,debit_card,paid,refunded,pickup,phone,Middle East,1,,sales_transactions.parquet,2026-02-10T22:25:28.068809
TXN-E70C0327,ORD-0000004513,CUS-00000748,PRD-000010,2024-12-05T00:00:00,2024-12-05T00:00:00,1,246.29,246.29,10.0,24.63,0.05,11.08,13.52,246.26000000000002,USD,debit_card,failed,refunded,standard,web,Latin America,true,,sales_transactions.parquet,2026-02-10T22:25:28.068809
TXN-8ECD67B0,ORD-0000004514,CUS-00000551,PRD-000042,2024-07-17T00:00:00,2024-07-17T00:00:00,1,425.62,425.62,0.0,0.0,0.1,42.56,21.08,489.26,USD,paypal,refunded,cancelled,express,phone,Europe,True,,sales_transactions.parquet,2026-02-10T22:25:28.068809
TXN-FB799176,ORD-0000004515,CUS-00000558,PRD-000409,2024-03-03 00:00:00,2024-03-03T00:00:00,9,760.35,6843.15,0.0,0.0,0.0,0.0,22.41,6865.5599999999995,USD,cash_on_delivery,pending,pending,standard,mobile,North America,0,,sales_transactions.parquet,2026-02-10T22:25:28.068809
TXN-DB97DAE5,ORD-0000004516,CUS-00000756,PRD-000034,2023-05-23,2023-05-23T00:00:00,9,226.8,2041.2,10.0,204.12,0.05,91.85,18.66,1947.5900000000001,USD,bank_transfer,failed,completed,express,web,Latin America,false,,sales_transactions.parquet,2026-02-10T22:25:28.068809
TXN-03652030,ORD-0000004517,CUS-00000088,PRD-000118,2024-02-14,2024-02-14T00:00:00,2,787.04,1574.08,0.0,0.0,0.07,110.19,23.41,1707.68,USD,crypto,pending,completed,express,store,Europe,False,,sales_transactions.parquet,2026-02-10T22:25:28.068809
TXN-224A7A8D,ORD-0000004518,CUS-00000685,PRD-000224,2023-06-15T00:00:00,2023-06-15T00:00:00,9,509.74,4587.66,10.0,458.77,0.2,825.78,13.38,4968.05,USD,credit_card,pending,completed,pickup,web,Middle East,true,,sales_transactions.parquet,2026-02-10T22:25:28.068809
TXN-0AF73F5C,ORD-0000004519,CUS-00000717,PRD-000028,2023-11-27T00:00:00,2023-11-27T00:00:00,2,417.52,835.04,0.0,0.0,0.2,167.01,12.79,1014.8399999999999,USD,cash_on_delivery,refunded,refunded,express,web,Europe,false,,sales_transactions.parquet,2026-02-10T22:25:28.068809
TXN-D257C029,ORD-0000004520,CUS-00000462,PRD-000028,2022-10-14T00:00:00,2022-10-14T00:00:00,10,417.52,4175.2,5.0,208.76,0.1,396.64,22.27,4385.35,USD,paypal,paid,completed,express,web,Latin America,False,,sales_transactions.parquet,2026-02-10T22:25:28.068809
TXN-05245299,ORD-0000004521,CUS-00000463,PRD-000409,2024-06-05,2024-06-05T00:00:00,1,760.35,760.35,0.0,0.0,0.2,152.07,10.67,923.0899999999999,USD,cash_on_delivery,failed,cancelled,standard,mobile,Middle East,false,Special instructions: xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,sales_transactions.parquet,2026-02-10T22:25:28.068809
TXN-D10EF355,ORD-0000004522,CUS-00000629,PRD-000126,2024-10-10 00:00:00,2024-10-10T00:00:00,2,352.28,704.56,5.0,35.23,0.0,0.0,3.84,673.1700000000001,USD,crypto,paid,pending,express,mobile,Asia Pacific,false,,sales_transactions.parquet,2026-02-10T22:25:28.068809
TXN-7AC2305C,ORD-0000004523,CUS-00000206,PRD-000121,2023-08-06,2023-08-06T00:00:00,2,948.97,1897.94,5.0,94.9,0.05,90.15,1.43,1894.6200000000001,USD,cash_on_delivery,refunded,cancelled,overnight,partner,Asia Pacific,true,Fragile,sales_transactions.parquet,2026-02-10T22:25:28.068809
TXN-E94808F0,ORD-0000004524,CUS-00000234,PRD-000083,2024-04-24 00:00:00,2024-04-24T00:00:00,2,737.52,1475.04,25.0,368.76,0.1,110.63,18.43,1235.3400000000001,USD,credit_card,paid,completed,overnight,web,Latin America,False,,sales_transactions.parquet,2026-02-10T22:25:28.068809
TXN-6B4B9873,ORD-0000004525,CUS-00000612,PRD-000481,2024-08-02 00:00:00,2024-08-02T00:00:00,7,110.51,773.57,15.0,116.04,0.07,46.03,17.71,721.27,USD,paypal,failed,shipped,standard,web,Middle East,false,,sales_transactions.parquet,2026-02-10T22:25:28.068809
TXN-8FB7112C,ORD-0000004526,CUS-00000481,PRD-000093,2024-07-27 00:00:00,2024-07-27T00:00:00,10,173.86,1738.6,10.0,173.86,0.2,312.95,23.07,1900.76,USD,credit_card,refunded,pending,pickup,web,Europe,0,,sales_transactions.parquet,2026-02-10T22:25:28.068809
TXN-A740A238,ORD-0000004527,CUS-00000867,PRD-000478,2024-12-06T00:00:00,2024-12-06T00:00:00,6,434.23,2605.38,5.0,130.27,0.1,247.51,10.53,2733.15,USD,paypal,pending,completed,overnight,phone,North America,True,,sales_transactions.parquet,2026-02-10T22:25:28.068809
TXN-95C47A4D,ORD-0000004528,CUS-00000567,PRD-000150,2024-08-02T00:00:00,2024-08-02T00:00:00,1,676.95,676.95,25.0,169.24,0.1,50.77,18.42,576.9,USD,bank_transfer,pending,shipped,overnight,partner,Asia Pacific,0,,sales_transactions.parquet,2026-02-10T22:25:28.068809
TXN-245424BB,ORD-0000004529,CUS-00000880,PRD-000075,2023-04-22,2023-04-22T00:00:00,3,706.72,2120.16,0.0,0.0,0.05,106.01,23.44,2249.61,USD,paypal,refunded,pending,pickup,store,North America,0,,sales_transactions.parquet,2026-02-10T22:25:28.068809
TXN-ABAD8C45,ORD-0000004530,CUS-00000080,PRD-000277,2023-07-12T00:00:00,2023-07-12T00:00:00,4,437.87,1751.48,5.0,87.57,0.0,0.0,19.39,1683.3000000000002,USD,crypto,paid,shipped,express,phone,North America,true,,sales_transactions.parquet,2026-02-10T22:25:28.068809
TXN-92A29463,ORD-0000004531,CUS-00000291,PRD-000233,2022-10-04 00:00:00,2022-10-04T00:00:00,4,476.37,1905.48,15.0,285.82,0.07,113.38,19.44,1752.48,USD,credit_card,paid,completed,standard,partner,Asia Pacific,1,,sales_transactions.parquet,2026-02-10T22:25:28.068809
TXN-B83E04D2,ORD-0000004532,CUS-00000398,PRD-000263,2024-01-30T00:00:00,2024-01-30T00:00:00,2,136.15,272.3,10.0,27.23,0.1,24.51,5.05,274.63,USD,credit_card,paid,completed,overnight,partner,Europe,false,,sales_transactions.parquet,2026-02-10T22:25:28.068809
TXN-509508AC,ORD-0000004533,CUS-00000680,PRD-000348,2024-07-23T00:00:00,2024-07-23T00:00:00,5,874.48,4372.4,20.0,874.48,0.0,0.0,19.81,3517.73,USD,paypal,refunded,cancelled,,web,Europe,false,,sales_transactions.parquet,2026-02-10T22:25:28.068809
TXN-F28D6EF0,ORD-0000004534,CUS-00000590,PRD-000310,2023-10-05,2023-10-05T00:00:00,9,237.08,2133.72,0.0,0.0,0.0,0.0,21.47,2155.1899999999996,USD,debit_card,paid,completed,,web,Middle East,true,,sales_transactions.parquet,2026-02-10T22:25:28.068809
TXN-CDB24FBE,ORD-0000004535,CUS-00000739,PRD-000176,2022-06-02,2022-06-02T00:00:00,10,616.99,6169.9,0.0,0.0,0.0,0.0,3.45,6173.349999999999,USD,crypto,pending,refunded,,web,Europe,True,Gift wrapped,sales_transactions.parquet,2026-02-10T22:25:28.068809
TXN-290E2E59,ORD-0000004536,CUS-00000200,PRD-000492,2024-04-21,2024-04-21T00:00:00,6,98.56,591.36,0.0,0.0,0.2,118.27,5.67,715.3,USD,credit_card,pending,processing,standard,web,Asia Pacific,0,,sales_transactions.parquet,2026-02-10T22:25:28.068809
TXN-62D2FB4A,ORD-0000004537,CUS-00000992,PRD-000395,2023-05-23 00:00:00,2023-05-23T00:00:00,9,651.39,5862.51,5.0,293.13,0.0,0.0,10.87,5580.25,USD,crypto,paid,refunded,express,mobile,North America,1,,sales_transactions.parquet,2026-02-10T22:25:28.068809
TXN-E85EEADC,ORD-0000004538,CUS-00000277,PRD-000319,2022-06-27 00:00:00,2022-06-27T00:00:00,9,189.54,1705.86,0.0,0.0,0.07,119.41,16.74,1842.01,USD,credit_card,refunded,completed,standard,mobile,Latin America,true,Express delivery requested,sales_transactions.parquet,2026-02-10T22:25:28.068809
TXN-9B0019E0,ORD-0000004539,CUS-00000217,PRD-000110,2024-05-26T00:00:00,2024-05-26T00:00:00,8,398.96,3191.68,20.0,638.34,0.05,127.67,10.24,2691.25,USD,bank_transfer,failed,refunded,standard,partner,Asia Pacific,true,,sales_transactions.parquet,2026-02-10T22:25:28.068809
TXN-30C887A6,ORD-0000004540,CUS-00000141,PRD-000413,2022-02-07 00:00:00,2022-02-07T00:00:00,5,215.64,1078.2,25.0,269.55,0.1,80.87,4.59,894.11,USD,crypto,paid,delivered,pickup,partner,Asia Pacific,True,Express delivery requested,sales_transactions.parquet,2026-02-10T22:25:28.068809
TXN-C2462668,ORD-0000004541,CUS-00000534,PRD-000269,2022-11-08,2022-11-08T00:00:00,4,559.13,2236.52,5.0,111.83,0.05,106.23,0.84,2231.76,USD,debit_card,refunded,refunded,pickup,store,North America,1,,sales_transactions.parquet,2026-02-10T22:25:28.068809
TXN-C722FC9E,ORD-0000004542,CUS-00000828,PRD-000371,2024-05-11 00:00:00,2024-05-11T00:00:00,-9,300.12,2701.08,25.0,675.27,0.05,101.29,8.68,-2118.42,USD,debit_card,refunded,cancelled,pickup,phone,Asia Pacific,True,,sales_transactions.parquet,2026-02-10T22:25:28.068809
TXN-51F3A889,ORD-0000004543,CUS-00000258,PRD-000287,2023-08-23 00:00:00,2023-08-23T00:00:00,3,940.87,2822.61,0.0,0.0,0.0,0.0,11.22,2833.83,USD,credit_card,refunded,refunded,pickup,store,North America,0,,sales_transactions.parquet,2026-02-10T22:25:28.068809
TXN-23EBE10D,ORD-0000004544,CUS-00000557,PRD-000004,2024-01-22 00:00:00,2024-01-22T00:00:00,2,997.34,1994.68,25.0,498.67,0.1,149.6,2.64,1648.25,USD,credit_card,refunded,completed,standard,partner,Europe,false,,sales_transactions.parquet,2026-02-10T22:25:28.068809
TXN-6EBB8199,ORD-0000004545,CUS-00000339,PRD-000425,2022-07-13 00:00:00,2022-07-13T00:00:00,4,43.87,175.48,15.0,26.32,0.2,29.83,23.91,202.9,USD,bank_transfer,refunded,processing,overnight,phone,Europe,true,,sales_transactions.parquet,2026-02-10T22:25:28.068809
TXN-6B24A471,ORD-0000004546,CUS-00000287,PRD-000396,2022-05-28 00:00:00,2022-05-28T00:00:00,0,887.72,0.0,0.0,0.0,0.1,0.0,5.35,5.35,USD,bank_transfer,failed,cancelled,pickup,web,Latin America,false,,sales_transactions.parquet,2026-02-10T22:25:28.068809
TXN-7B199C23,ORD-0000004547,CUS-00000398,PRD-000385,2023-01-12T00:00:00,2023-01-12T00:00:00,5,205.38,1026.9,0.0,0.0,0.05,51.35,21.58,1099.83,USD,debit_card,refunded,completed,,partner,Middle East,False,,sales_transactions.parquet,2026-02-10T22:25:28.068809
TXN-AFAE20E6,ORD-0000004548,CUS-00000135,PRD-000297,2023-11-20,2023-11-20T00:00:00,9,867.19,7804.71,5.0,390.24,0.07,519.01,20.98,7954.459999999999,USD,credit_card,refunded,processing,express,phone,Asia Pacific,true,,sales_transactions.parquet,2026-02-10T22:25:28.068809
TXN-9EF1B4CC,ORD-0000004549,CUS-00000565,PRD-000214,2023-11-25T00:00:00,2023-11-25T00:00:00,2,375.92,751.84,20.0,150.37,0.08,48.12,15.64,665.23,USD,credit_card,paid,completed,overnight,partner,Latin America,False,,sales_transactions.parquet,2026-02-10T22:25:28.068809
TXN-78F7D83D,ORD-0000004550,CUS-00000617,PRD-000019,2023-12-04,2023-12-04T00:00:00,7,980.9,6866.3,0.0,0.0,0.2,1373.26,19.76,8259.32,GBP,cash_on_delivery,refunded,completed,express,store,Asia Pacific,1,,sales_transactions.parquet,2026-02-10T22:25:28.068809
TXN-03631E48,ORD-0000004551,CUS-00000475,PRD-000259,2023-07-01 00:00:00,2023-07-01T00:00:00,6,678.34,4070.04,20.0,814.01,0.0,0.0,21.73,3277.76,USD,debit_card,paid,completed,overnight,mobile,Europe,true,,sales_transactions.parquet,2026-02-10T22:25:28.068809
TXN-44609D64,ORD-0000004552,CUS-00000710,PRD-000208,2023-05-29 00:00:00,2023-05-29T00:00:00,-4,701.06,2804.24,25.0,701.06,0.05,105.16,5.0,-2203.34,USD,paypal,failed,pending,overnight,mobile,Middle East,1,,sales_transactions.parquet,2026-02-10T22:25:28.068809
TXN-7A820F77,ORD-0000004553,CUS-00000846,PRD-000404,2023-11-24T00:00:00,2023-11-24T00:00:00,3,700.74,2102.22,20.0,420.44,0.2,336.36,24.39,2042.5300000000002,USD,credit_card,paid,completed,express,phone,North America,1,,sales_transactions.parquet,2026-02-10T22:25:28.068809
TXN-3B6BDA02,ORD-0000004554,CUS-00000830,PRD-000478,2024-07-20 00:00:00,2024-07-20T00:00:00,7,434.23,3039.61,0.0,0.0,0.0,0.0,16.44,3056.05,USD,bank_transfer,paid,completed,standard,phone,Middle East,false,,sales_transactions.parquet,2026-02-10T22:25:28.068809
TXN-AFBB31A6,ORD-0000004555,CUS-00000805,PRD-000405,2022-08-18 00:00:00,2022-08-18T00:00:00,-7,106.0,742.0,0.0,0.0,0.2,148.4,12.32,-878.0799999999999,USD,crypto,paid,completed,overnight,mobile,North America,1,,sales_transactions.parquet,2026-02-10T22:25:28.068809
TXN-5610F6E6,ORD-0000004556,CUS-00000194,PRD-000148,2022-07-07 00:00:00,2022-07-07T00:00:00,5,10.27,51.35,0.0,0.0,0.05,2.57,14.39,68.31,USD,paypal,pending,cancelled,pickup,web,Asia Pacific,true,,sales_transactions.parquet,2026-02-10T22:25:28.068809
TXN-F3CD62DA,ORD-0000004557,CUS-00000614,PRD-000203,2023-09-08 00:00:00,2023-09-08T00:00:00,3,600.3,1800.9,15.0,270.13,0.05,76.54,18.43,1625.74,USD,crypto,failed,pending,overnight,web,Asia Pacific,False,,sales_transactions.parquet,2026-02-10T22:25:28.068809
TXN-91A8003C,ORD-0000004558,CUS-00000568,PRD-000039,2022-09-27,2022-09-27T00:00:00,5,82.75,413.75,5.0,20.69,0.1,39.31,2.52,434.89,AUD,paypal,pending,pending,overnight,web,Middle East,1,,sales_transactions.parquet,2026-02-10T22:25:28.068809
TXN-958099CF,ORD-0000004559,CUS-00000190,PRD-000373,2023-07-05 00:00:00,2023-07-05T00:00:00,5,249.01,1245.05,20.0,249.01,0.07,69.72,7.65,1073.41,USD,bank_transfer,refunded,completed,pickup,mobile,Asia Pacific,1,,sales_transactions.parquet,2026-02-10T22:25:28.068809
TXN-81E4AC3B,ORD-0000004560,CUS-00000331,PRD-000053,2024-05-01T00:00:00,2024-05-01T00:00:00,4,183.33,733.32,15.0,110.0,0.2,124.66,9.9,757.88,USD,cash_on_delivery,paid,processing,,phone,Europe,true,,sales_transactions.parquet,2026-02-10T22:25:28.068809
TXN-AED83E70,ORD-0000004561,CUS-00000174,PRD-000461,2022-08-21,2022-08-21T00:00:00,1,456.27,456.27,5.0,22.81,0.07,30.34,19.3,483.1,USD,bank_transfer,failed,shipped,pickup,partner,Europe,True,,sales_transactions.parquet,2026-02-10T22:25:28.068809
TXN-626391DC,ORD-0000004562,CUS-00000793,PRD-000328,2023-02-27,2023-02-27T00:00:00,4,163.01,652.04,5.0,32.6,0.0,0.0,10.4,629.84,USD,crypto,refunded,completed,overnight,store,Middle East,false,,sales_transactions.parquet,2026-02-10T22:25:28.068809
TXN-52161D81,ORD-0000004563,CUS-00000163,PRD-000080,2022-12-29 00:00:00,2022-12-29T00:00:00,8,785.7,6285.6,10.0,628.56,0.1,565.7,12.06,6234.8,USD,paypal,paid,processing,,phone,Middle East,1,,sales_transactions.parquet,2026-02-10T22:25:28.068809
TXN-CCCFC6E7,ORD-0000004564,CUS-00000721,PRD-000325,2024-07-09,2024-07-09T00:00:00,7,728.42,5098.94,5.0,254.95,0.0,0.0,11.17,4855.16,USD,bank_transfer,pending,completed,pickup,partner,Middle East,false,,sales_transactions.parquet,2026-02-10T22:25:28.068809
TXN-33A8B0EC,ORD-0000004565,CUS-00000708,PRD-000484,2023-03-29,2023-03-29T00:00:00,3,782.82,2348.46,0.0,0.0,0.2,469.69,12.44,2830.59,USD,credit_card,refunded,shipped,pickup,web,Middle East,0,Express delivery requested,sales_transactions.parquet,2026-02-10T22:25:28.068809
TXN-7CE9393E,ORD-0000004566,CUS-00000795,PRD-000390,2024-08-07T00:00:00,2024-08-07T00:00:00,2,916.64,1833.28,0.0,0.0,0.08,146.66,1.8,1981.74,USD,bank_transfer,failed,processing,express,phone,Europe,True,,sales_transactions.parquet,2026-02-10T22:25:28.068809
TXN-6CF4CE05,ORD-0000004567,CUS-00000411,PRD-000378,2023-07-25T00:00:00,2023-07-25T00:00:00,7,386.48,2705.36,0.0,0.0,0.05,135.27,22.1,2862.73,USD,bank_transfer,paid,completed,express,phone,Asia Pacific,True,,sales_transactions.parquet,2026-02-10T22:25:28.068809
TXN-4FA097AF,ORD-0000004568,CUS-00000169,PRD-000417,2024-05-02T00:00:00,2024-05-02T00:00:00,1,332.22,332.22,0.0,0.0,0.1,33.22,17.23,382.67,USD,credit_card,pending,delivered,pickup,store,Europe,False,,sales_transactions.parquet,2026-02-10T22:25:28.068809
TXN-987C8935,ORD-0000004569,CUS-00000773,PRD-000386,2022-10-13T00:00:00,2022-10-13T00:00:00,10,927.8,9278.0,25.0,2319.5,0.0,0.0,11.0,6969.5,USD,cash_on_delivery,refunded,completed,,phone,North America,1,,sales_transactions.parquet,2026-02-10T22:25:28.068809
TXN-76BE5256,ORD-0000004570,CUS-00000232,PRD-000077,2022-12-07,2022-12-07T00:00:00,7,461.44,3230.08,25.0,807.52,0.2,484.51,1.71,2908.78,USD,credit_card,refunded,refunded,standard,web,Europe,0,Special instructions: xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,sales_transactions.parquet,2026-02-10T22:25:28.068809
TXN-89313536,ORD-0000004571,CUS-00000404,PRD-000253,2024-09-03 00:00:00,2024-09-03T00:00:00,2,524.46,1048.92,0.0,0.0,0.2,209.78,19.7,1278.4,USD,paypal,pending,refunded,express,partner,Asia Pacific,0,,sales_transactions.parquet,2026-02-10T22:25:28.068809
TXN-0EC53FB1,ORD-0000004572,CUS-00000870,PRD-000446,2024-07-20 00:00:00,2024-07-20T00:00:00,3,984.55,2953.65,15.0,443.05,0.2,502.12,10.94,3023.66,USD,bank_transfer,failed,shipped,overnight,store,Europe,1,,sales_transactions.parquet,2026-02-10T22:25:28.068809
TXN-D029CDAC,ORD-0000004573,CUS-00000092,PRD-000188,2024-04-26 00:00:00,2024-04-26T00:00:00,8,838.37,6706.96,5.0,335.35,0.1,637.16,8.04,7016.81,USD,crypto,refunded,completed,express,partner,Asia Pacific,true,,sales_transactions.parquet,2026-02-10T22:25:28.068809
TXN-2CD22FE4,ORD-0000004574,CUS-00000191,PRD-000433,2023-02-17T00:00:00,2023-02-17T00:00:00,3,250.31,750.93,0.0,0.0,0.1,75.09,14.99,841.01,USD,crypto,refunded,refunded,express,phone,Middle East,False,,sales_transactions.parquet,2026-02-10T22:25:28.068809
TXN-9DA6336D,ORD-0000004575,CUS-00000544,PRD-000362,2023-11-10 00:00:00,2023-11-10T00:00:00,5,45.23,226.15,15.0,33.92,0.0,0.0,22.87,215.1,USD,paypal,failed,cancelled,standard,mobile,Middle East,True,,sales_transactions.parquet,2026-02-10T22:25:28.068809
TXN-212A8303,ORD-0000004576,CUS-00000580,PRD-000170,2022-01-31,2022-01-31T00:00:00,4,312.06,1248.24,0.0,0.0,0.2,249.65,3.74,1501.63,USD,debit_card,paid,completed,overnight,phone,Europe,0,,sales_transactions.parquet,2026-02-10T22:25:28.068809
TXN-98B0AC73,ORD-0000004577,CUS-00000407,PRD-000019,2023-07-03 00:00:00,2023-07-03T00:00:00,4,980.9,3923.6,25.0,980.9,0.0,0.0,17.16,2959.8599999999997,USD,cash_on_delivery,failed,processing,,partner,Asia Pacific,True,,sales_transactions.parquet,2026-02-10T22:25:28.068809
TXN-B7F5C4CE,ORD-0000004578,CUS-00000599,PRD-000312,2022-02-06T00:00:00,2022-02-06T00:00:00,8,819.23,6553.84,10.0,655.38,0.07,412.89,23.84,6335.1900000000005,USD,credit_card,refunded,refunded,,mobile,Latin America,true,,sales_transactions.parquet,2026-02-10T22:25:28.068809
