invoice_id,invoice_number,vendor_id,vendor_name,invoice_date,due_date,payment_terms,po_number,line_item_count,line_items_json,subtotal,tax_rate,tax_amount,shipping_handling,total_amount,currency,payment_status,amount_paid,balance_due,payment_date,payment_method,approved_by,notes,created_at,updated_at,_source_file,_loaded_at
INV-6C037852,INV-GLOBGAD-2024-00579,VND-002,Global Gadgets Ltd,2024/06/26,2024-06-26,NET45,PO-329870,3,"[{""line_number"": 1, ""product_id"": ""PRD-000040"", ""description"": ""Bulk purchase - Line 1"", ""quantity"": 485, ""unit_cost"": 246.31, ""line_total"": 119460.35}, {""line_number"": 2, ""product_id"": null, ""description"": ""Bulk purchase - Line 2"", ""quantity"": 62, ""unit_cost"": 197.89, ""line_total"": 12269.18}, {""line_number"": 3, ""product_id"": ""PRD-000222"", ""description"": ""Bulk purchase - Line 3"", ""quantity"": 267, ""unit_cost"": 392.65, ""line_total"": 104837.55}]",236567.08000000002,0.21,49679.09,488.89,286735.06,USD,overdue,116776.35,169958.71,,credit_card,jane.smith@company.com,,2024-06-26T00:00:00,2024-08-11T00:00:00,invoices.csv,2026-02-10T22:33:04.850936
INV-D37E57F0,INV-GLOBGAD-2024-00580,VND-002,Global Gadgets Ltd,2022-09-04,2022-09-04,NET45,PO-496973,3,"[{""line_number"": 1, ""product_id"": ""PRD-000299"", ""description"": ""Bulk purchase - Line 1"", ""quantity"": 500, ""unit_cost"": 145.46, ""line_total"": 72730.0}, {""line_number"": 2, ""product_id"": ""PRD-000194"", ""description"": ""Bulk purchase - Line 2"", ""quantity"": 440, ""unit_cost"": 330.21, ""line_total"": 145292.4}, {""line_number"": 3, ""product_id"": ""PRD-000268"", ""description"": ""Bulk purchase - Line 3"", ""quantity"": 54, ""unit_cost"": 376.08, ""line_total"": 20308.32}]",238330.72,0.0,0.0,295.58,238626.3,$,paid,238626.3,0.0,2022-09-22,wire_transfer,procurement@company.com,,2022-09-04T00:00:00,2022-09-04T00:00:00,invoices.csv,2026-02-10T22:33:04.850936
INV-6B10FFFC,INV-BEAUTYBL-2024-00581,VND-008,BeautyBliss Cosmetics,2022-03-28,28/03/2022,NET30,PO-537702,6,"[{""line_number"": 1, ""product_id"": ""PRD-000449"", ""description"": ""Bulk purchase - Line 1"", ""quantity"": 164, ""unit_cost"": 290.82, ""line_total"": 47694.48}, {""line_number"": 2, ""product_id"": ""PRD-000244"", ""description"": ""Bulk purchase - Line 2"", ""quantity"": 397, ""unit_cost"": 122.78, ""line_total"": 48743.66}, {""line_number"": 3, ""product_id"": ""PRD-000189"", ""description"": ""Bulk purchase - Line 3"", ""quantity"": 126, ""unit_cost"": 198.23, ""line_total"": 24976.98}, {""line_number"": 4, ""product_id"": ""PRD-000049"", ""description"": ""Bulk purchase - Line 4"", ""quantity"": 312, ""unit_cost"": 607.88, ""line_total"": 189658.56}, {""line_number"": 5, ""product_id"": ""PRD-000296"", ""description"": ""Bulk purchase - Line 5"", ""quantity"": 331, ""unit_cost"": 41.14, ""line_total"": 13617.34}, {""line_number"": 6, ""product_id"": ""PRD-000286"", ""description"": ""Bulk purchase - Line 6"", ""quantity"": 389, ""unit_cost"": 270.5, ""line_total"": 105224.5}]",429915.52,0.05,21495.78,7.71,451419.01,EUR,disputed,203099.26,248319.75,,wire_transfer,,Bulk discount applied,2022-03-28T00:00:00,2022-04-02T00:00:00,invoices.csv,2026-02-10T22:33:04.850936
INV-C0B51CEF,INV-BOOKWRLD-2024-00582,VND-006,BookWorld Publishing,2024-05-01,2024-05-01,NET15,PO-994873,3,"[{""line_number"": 1, ""product_id"": ""PRD-000415"", ""description"": ""Bulk purchase - Line 1"", ""quantity"": 110, ""unit_cost"": 124.11, ""line_total"": 13652.1}, {""line_number"": 2, ""product_id"": ""PRD-000432"", ""description"": ""Bulk purchase - Line 2"", ""quantity"": 484, ""unit_cost"": -77.51, ""line_total"": -37514.84}, {""line_number"": 3, ""product_id"": ""PRD-000208"", ""description"": ""Bulk purchase - Line 3"", ""quantity"": 131, ""unit_cost"": 367.57, ""line_total"": 48151.67}]",24288.93,0.2,4857.79,158.39,29305.11,GBP,pending,0.0,29305.11,,credit_card,procurement@company.com,,2024-05-01T00:00:00,2024-05-27T00:00:00,invoices.csv,2026-02-10T22:33:04.850936
INV-8396FD75,INV-GLOBGAD-2024-00583,VND-002,Global Gadgets Ltd,2022/12/09,09/12/2022,NET45,PO-860442,5,"[{""line_number"": 1, ""product_id"": ""PRD-000431"", ""description"": ""Bulk purchase - Line 1"", ""quantity"": 233, ""unit_cost"": 68.3, ""line_total"": 15913.9}, {""line_number"": 2, ""product_id"": ""PRD-000356"", ""description"": ""Bulk purchase - Line 2"", ""quantity"": 59, ""unit_cost"": 14.48, ""line_total"": 854.32}, {""line_number"": 3, ""product_id"": ""PRD-000177"", ""description"": ""Bulk purchase - Line 3"", ""quantity"": 208, ""unit_cost"": 218.65, ""line_total"": 45479.2}, {""line_number"": 4, ""product_id"": ""PRD-000397"", ""description"": ""Bulk purchase - Line 4"", ""quantity"": 373, ""unit_cost"": 8.02, ""line_total"": 2991.46}, {""line_number"": 5, ""product_id"": ""PRD-000473"", ""description"": ""Bulk purchase - Line 5"", ""quantity"": 448, ""unit_cost"": 62.75, ""line_total"": 28112.0}]",93350.88,0.07,6534.56,41.84,99927.28,USD,partial,44475.97,55451.31,2023-01-18,check,procurement@company.com,,2022-12-09T00:00:00,2023-02-04T00:00:00,invoices.csv,2026-02-10T22:33:04.850936
INV-62684A2A,INV-NORDHOME-2022-00584,VND-003,Nordic Home Essentials,2024-01-18,2024-01-18,NET30,,2,"[{""line_number"": 1, ""product_id"": ""PRD-000280"", ""description"": ""Bulk purchase - Line 1"", ""quantity"": 444, ""unit_cost"": 76.57, ""line_total"": 33997.08}, {""line_number"": 2, ""product_id"": ""PRD-000294"", ""description"": ""Bulk purchase - Line 2"", ""quantity"": 169, ""unit_cost"": 520.64, ""line_total"": 87988.16}]",121985.24,0.07,8538.97,220.1,130744.31,EUR,paid,130744.31,0.0,2024-03-16,,jane.smith@company.com,,2024-01-18T00:00:00,2024-02-17T00:00:00,invoices.csv,2026-02-10T22:33:04.850936
INV-6E1253E6,INV-BEAUTYBL-2022-00585,VND-008,BeautyBliss Cosmetics,2023-04-15,2023-04-15,NET30,PO-525886,8,"[{""line_number"": 1, ""product_id"": ""PRD-000008"", ""description"": ""Bulk purchase - Line 1"", ""quantity"": 487, ""unit_cost"": 172.55, ""line_total"": 84031.85}, {""line_number"": 2, ""product_id"": ""PRD-000355"", ""description"": ""Bulk purchase - Line 2"", ""quantity"": 475, ""unit_cost"": 280.63, ""line_total"": 133299.25}, {""line_number"": 3, ""product_id"": ""PRD-000162"", ""description"": ""Bulk purchase - Line 3"", ""quantity"": 375, ""unit_cost"": 194.43, ""line_total"": 72911.25}, {""line_number"": 4, ""product_id"": ""PRD-000023"", ""description"": ""Bulk purchase - Line 4"", ""quantity"": 27, ""unit_cost"": 261.7, ""line_total"": 7065.9}, {""line_number"": 5, ""product_id"": ""PRD-000417"", ""description"": ""Bulk purchase - Line 5"", ""quantity"": 285, ""unit_cost"": 162.37, ""line_total"": 46275.45}, {""line_number"": 6, ""product_id"": null, ""description"": ""Bulk purchase - Line 6"", ""quantity"": 143, ""unit_cost"": 95.02, ""line_total"": 13587.86}, {""line_number"": 7, ""product_id"": ""PRD-000490"", ""description"": ""Bulk purchase - Line 7"", ""quantity"": 293, ""unit_cost"": 55.2, ""line_total"": 16173.6}, {""line_number"": 8, ""product_id"": ""PRD-000151"", ""description"": ""Bulk purchase - Line 8"", ""quantity"": 104, ""unit_cost"": 182.27, ""line_total"": 18956.08}]",392301.24,0.05,19615.06,11.32,411927.62,EUR,paid,411927.62,0.0,2023-05-20,ach,john.doe@company.com,,2023-04-15T00:00:00,2023-05-13T00:00:00,invoices.csv,2026-02-10T22:33:04.850936
INV-FFF852E9,INV-TECHFLOW-2022-00586,VND-001,TechFlow Electronics,06-21-2022,2022-06-21,NET30,PO-295054,2,"[{""line_number"": 1, ""product_id"": ""PRD-000348"", ""description"": ""Bulk purchase - Line 1"", ""quantity"": 46, ""unit_cost"": 422.81, ""line_total"": 19449.26}, {""line_number"": 2, ""product_id"": null, ""description"": ""Bulk purchase - Line 2"", ""quantity"": 11, ""unit_cost"": 115.06, ""line_total"": 1265.66}]",20714.92,0.08,1657.19,163.42,22535.53,USD,pending,0.0,22535.53,,,procurement@company.com,,2022-06-21T00:00:00,2022-08-09T00:00:00,invoices.csv,2026-02-10T22:33:04.850936
INV-4B716431,INV-GLOBGAD-2022-00587,VND-002,Global Gadgets Ltd,23/07/2022,2022-07-23,NET45,PO-376253,3,"[{""line_number"": 1, ""product_id"": ""PRD-000358"", ""description"": ""Bulk purchase - Line 1"", ""quantity"": 447, ""unit_cost"": 420.54, ""line_total"": 187981.38}, {""line_number"": 2, ""product_id"": ""PRD-000185"", ""description"": ""Bulk purchase - Line 2"", ""quantity"": 101, ""unit_cost"": 8.59, ""line_total"": 867.59}, {""line_number"": 3, ""product_id"": null, ""description"": ""Bulk purchase - Line 3"", ""quantity"": 494, ""unit_cost"": 133.68, ""line_total"": 66037.92}]",254886.89,0.1,25488.69,434.51,280810.09,USD,pending,0.0,280810.09,,check,,,2022-07-23T00:00:00,2022-08-12T00:00:00,invoices.csv,2026-02-10T22:33:04.850936
INV-7504776A,INV-BEAUTYBL-2024-00588,VND-INVALID-285,BeautyBliss Cosmetics,05-11-2023,11/05/2023,NET30,PO-844993,8,"[{""line_number"": 1, ""product_id"": ""PRD-000036"", ""description"": ""Bulk purchase - Line 1"", ""quantity"": 138, ""unit_cost"": 296.43, ""line_total"": 40907.34}, {""line_number"": 2, ""product_id"": null, ""description"": ""Bulk purchase - Line 2"", ""quantity"": 146, ""unit_cost"": 114.92, ""line_total"": 16778.32}, {""line_number"": 3, ""product_id"": ""PRD-000151"", ""description"": ""Bulk purchase - Line 3"", ""quantity"": 385, ""unit_cost"": 182.27, ""line_total"": 70173.95}, {""line_number"": 4, ""product_id"": ""PRD-000367"", ""description"": ""Bulk purchase - Line 4"", ""quantity"": 264, ""unit_cost"": 388.84, ""line_total"": 102653.76}, {""line_number"": 5, ""product_id"": ""PRD-000407"", ""description"": ""Bulk purchase - Line 5"", ""quantity"": 200, ""unit_cost"": 615.63, ""line_total"": 123126.0}, {""line_number"": 6, ""product_id"": ""PRD-000213"", ""description"": ""Bulk purchase - Line 6"", ""quantity"": 227, ""unit_cost"": 102.18, ""line_total"": 23194.86}, {""line_number"": 7, ""product_id"": ""PRD-000276"", ""description"": ""Bulk purchase - Line 7"", ""quantity"": 406, ""unit_cost"": -387.84, ""line_total"": -157463.04}, {""line_number"": 8, ""product_id"": ""PRD-000090"", ""description"": ""Bulk purchase - Line 8"", ""quantity"": 16, ""unit_cost"": 245.21, ""line_total"": 3923.36}]",223294.54999999996,0.0,0.0,165.69,223460.24,$,pending,0.0,223460.24,,wire_transfer,john.doe@company.com,,2023-05-11T00:00:00,2023-05-19T00:00:00,invoices.csv,2026-02-10T22:33:04.850936
INV-2D781334,INV-TECHFLOW-2024-00589,VND-001,TechFlow Electronics,01-22-2022,22/01/2022,NET30,PO-398066,1,"[{""line_number"": 1, ""product_id"": ""PRD-000240"", ""description"": ""Bulk purchase - Line 1"", ""quantity"": 179, ""unit_cost"": 102.22, ""line_total"": 18297.38}]",18297.38,0.0,0.0,0.0,18297.38,US Dollars,paid,18297.38,0.0,2022-02-15,credit_card,,Bulk discount applied,2022-01-22T00:00:00,2022-03-07T00:00:00,invoices.csv,2026-02-10T22:33:04.850936
INV-7511DE82,INV-GLOBGAD-2022-00590,VND-002,Global Gadgets Ltd,2022-09-13,13/09/2022,NET45,PO-355741,5,"[{""line_number"": 1, ""product_id"": ""PRD-000138"", ""description"": ""Bulk purchase - Line 1"", ""quantity"": 251, ""unit_cost"": 75.49, ""line_total"": 18947.99}, {""line_number"": 2, ""product_id"": ""PRD-000344"", ""description"": ""Bulk purchase - Line 2"", ""quantity"": 49, ""unit_cost"": 372.62, ""line_total"": 18258.38}, {""line_number"": 3, ""product_id"": null, ""description"": ""Bulk purchase - Line 3"", ""quantity"": 124, ""unit_cost"": 82.29, ""line_total"": 10203.96}, {""line_number"": 4, ""product_id"": null, ""description"": ""Bulk purchase - Line 4"", ""quantity"": 455, ""unit_cost"": 59.22, ""line_total"": 26945.1}, {""line_number"": 5, ""product_id"": ""PRD-000102"", ""description"": ""Bulk purchase - Line 5"", ""quantity"": 100, ""unit_cost"": 17.4, ""line_total"": 1740.0}]",76095.43,0.05,3804.77,0.0,79900.2,USD,overdue,30466.17,49434.03,,wire_transfer,john.doe@company.com,,2022-09-13T00:00:00,2022-10-17T00:00:00,invoices.csv,2026-02-10T22:33:04.850936
INV-B4065CA5,INV-MAPLETOY-2024-00591,VND-007,MapleCraft Toys,28/11/2023,2023-11-28,NET30,PO-534708,7,"[{""line_number"": 1, ""product_id"": ""PRD-000078"", ""description"": ""Bulk purchase - Line 1"", ""quantity"": 107, ""unit_cost"": 380.13, ""line_total"": 40673.91}, {""line_number"": 2, ""product_id"": ""PRD-000441"", ""description"": ""Bulk purchase - Line 2"", ""quantity"": 249, ""unit_cost"": 35.47, ""line_total"": 8832.03}, {""line_number"": 3, ""product_id"": ""PRD-000039"", ""description"": ""Bulk purchase - Line 3"", ""quantity"": 433, ""unit_cost"": 39.06, ""line_total"": 16912.98}, {""line_number"": 4, ""product_id"": ""PRD-000071"", ""description"": ""Bulk purchase - Line 4"", ""quantity"": 47, ""unit_cost"": 548.98, ""line_total"": 25802.06}, {""line_number"": 5, ""product_id"": ""PRD-000274"", ""description"": ""Bulk purchase - Line 5"", ""quantity"": 184, ""unit_cost"": 308.22, ""line_total"": 56712.48}, {""line_number"": 6, ""product_id"": ""PRD-000149"", ""description"": ""Bulk purchase - Line 6"", ""quantity"": 27, ""unit_cost"": 191.81, ""line_total"": 5178.87}, {""line_number"": 7, ""product_id"": ""PRD-000002"", ""description"": ""Bulk purchase - Line 7"", ""quantity"": 325, ""unit_cost"": 150.69, ""line_total"": 48974.25}]",203086.58,0.07,14216.06,12.03,215007.82,US Dollars,pending,0.0,215007.82,,,,,2023-11-28T00:00:00,2023-12-08T00:00:00,invoices.csv,2026-02-10T22:33:04.850936
INV-CB6E9C44,INV-MAPLETOY-2022-00592,VND-007,MapleCraft Toys,2023-02-02,2023-02-02,NET30,PO-927339,5,"[{""line_number"": 1, ""product_id"": null, ""description"": ""Bulk purchase - Line 1"", ""quantity"": 286, ""unit_cost"": 180.74, ""line_total"": 51691.64}, {""line_number"": 2, ""product_id"": ""PRD-000031"", ""description"": ""Bulk purchase - Line 2"", ""quantity"": 146, ""unit_cost"": 61.01, ""line_total"": 8907.46}, {""line_number"": 3, ""product_id"": null, ""description"": ""Bulk purchase - Line 3"", ""quantity"": 344, ""unit_cost"": 90.85, ""line_total"": 31252.4}, {""line_number"": 4, ""product_id"": ""PRD-000409"", ""description"": ""Bulk purchase - Line 4"", ""quantity"": 138, ""unit_cost"": -328.67, ""line_total"": -45356.46}, {""line_number"": 5, ""product_id"": ""PRD-000165"", ""description"": ""Bulk purchase - Line 5"", ""quantity"": 123, ""unit_cost"": 180.94, ""line_total"": 22255.62}]",68750.66,0.2,13750.13,0.0,82500.79,CAD,partial,56057.26,26443.53,2023-03-03,credit_card,john.doe@company.com,,2023-02-02T00:00:00,2023-03-03T00:00:00,invoices.csv,2026-02-10T22:33:04.850936
INV-5C47B574,INV-GLOBGAD-2022-00593,VND-002,Global Gadgets Ltd,2022-11-16,2022-11-16,NET45,PO-268421,1,"[{""line_number"": 1, ""product_id"": ""PRD-000160"", ""description"": ""Bulk purchase - Line 1"", ""quantity"": 197, ""unit_cost"": 284.4, ""line_total"": 56026.8}]",56026.8,0.05,2801.34,322.74,59150.88,USD,disputed,23091.33,36059.55,,check,procurement@company.com,,2022-11-16T00:00:00,2022-12-18T00:00:00,invoices.csv,2026-02-10T22:33:04.850936
INV-F4A50670,INV-TECHFLOW-2022-00594,VND-001,TechFlow Electronics,17/12/2022,2022-12-17,NET30,PO-489906,8,"[{""line_number"": 1, ""product_id"": ""PRD-000483"", ""description"": ""Bulk purchase - Line 1"", ""quantity"": 78, ""unit_cost"": 453.8, ""line_total"": 35396.4}, {""line_number"": 2, ""product_id"": ""PRD-000291"", ""description"": ""Bulk purchase - Line 2"", ""quantity"": 338, ""unit_cost"": 184.37, ""line_total"": 62317.06}, {""line_number"": 3, ""product_id"": ""PRD-000446"", ""description"": ""Bulk purchase - Line 3"", ""quantity"": 123, ""unit_cost"": 456.52, ""line_total"": 56151.96}, {""line_number"": 4, ""product_id"": ""PRD-000293"", ""description"": ""Bulk purchase - Line 4"", ""quantity"": 84, ""unit_cost"": 323.73, ""line_total"": 27193.32}, {""line_number"": 5, ""product_id"": ""PRD-000152"", ""description"": ""Bulk purchase - Line 5"", ""quantity"": 242, ""unit_cost"": 230.24, ""line_total"": 55718.08}, {""line_number"": 6, ""product_id"": null, ""description"": ""Bulk purchase - Line 6"", ""quantity"": 162, ""unit_cost"": 11.39, ""line_total"": 1845.18}, {""line_number"": 7, ""product_id"": ""PRD-000385"", ""description"": ""Bulk purchase - Line 7"", ""quantity"": 33, ""unit_cost"": 73.24, ""line_total"": 2416.92}, {""line_number"": 8, ""product_id"": ""PRD-000291"", ""description"": ""Bulk purchase - Line 8"", ""quantity"": 317, ""unit_cost"": 184.37, ""line_total"": 58445.29}]",299484.21,0.21,62891.68,298.83,362674.72,USD,overdue,152964.31,209710.41,,ach,procurement@company.com,,2022-12-17T00:00:00,2023-01-25T00:00:00,invoices.csv,2026-02-10T22:33:04.850936
INV-E5DED937,INV-AUSSPORT-2022-00595,VND-004,Aussie Sports Gear,07-07-2022,07/07/2022,NET30,PO-245813,3,"[{""line_number"": 1, ""product_id"": ""PRD-000169"", ""description"": ""Bulk purchase - Line 1"", ""quantity"": 187, ""unit_cost"": 119.65, ""line_total"": 22374.55}, {""line_number"": 2, ""product_id"": ""PRD-000104"", ""description"": ""Bulk purchase - Line 2"", ""quantity"": 336, ""unit_cost"": 180.1, ""line_total"": 60513.6}, {""line_number"": 3, ""product_id"": ""PRD-000148"", ""description"": ""Bulk purchase - Line 3"", ""quantity"": 107, ""unit_cost"": 4.01, ""line_total"": 429.07}]",83317.22,0.07,5832.21,161.91,89311.34,AUD,overdue,9321.46,79989.88,,check,john.doe@company.com,Damaged items replaced,2022-07-07T00:00:00,2022-07-26T00:00:00,invoices.csv,2026-02-10T22:33:04.850936
INV-4A2A9801,INV-AUSSPORT-2022-00596,VND-004,Aussie Sports Gear,03-16-2024,16/03/2024,NET30,PO-302265,4,"[{""line_number"": 1, ""product_id"": ""PRD-000259"", ""description"": ""Bulk purchase - Line 1"", ""quantity"": 89, ""unit_cost"": 464.29, ""line_total"": 41321.81}, {""line_number"": 2, ""product_id"": ""PRD-000016"", ""description"": ""Bulk purchase - Line 2"", ""quantity"": 81, ""unit_cost"": 16.6, ""line_total"": 1344.6}, {""line_number"": 3, ""product_id"": ""PRD-000066"", ""description"": ""Bulk purchase - Line 3"", ""quantity"": 114, ""unit_cost"": 428.84, ""line_total"": 48887.76}, {""line_number"": 4, ""product_id"": ""PRD-000188"", ""description"": ""Bulk purchase - Line 4"", ""quantity"": 194, ""unit_cost"": 505.4, ""line_total"": 98047.6}]",189601.77000000002,0.05,9480.09,188.3,199270.16,AUD,pending,0.0,199270.16,,,jane.smith@company.com,,2024-03-16T00:00:00,2024-03-29T00:00:00,invoices.csv,2026-02-10T22:33:04.850936
INV-5AEDBE83,INV-MAPLETOY-2022-00597,VND-007,MapleCraft Toys,04/09/2023,2023-09-04,NET30,PO-985112,2,"[{""line_number"": 1, ""product_id"": ""PRD-000256"", ""description"": ""Bulk purchase - Line 1"", ""quantity"": 236, ""unit_cost"": 575.31, ""line_total"": 135773.16}, {""line_number"": 2, ""product_id"": ""PRD-000082"", ""description"": ""Bulk purchase - Line 2"", ""quantity"": 379, ""unit_cost"": 130.26, ""line_total"": 49368.54}]",185141.7,0.2,37028.34,421.48,222591.52,CAD,paid,222591.52,0.0,2023-10-05,wire_transfer,john.doe@company.com,,2023-09-04T00:00:00,2023-10-22T00:00:00,invoices.csv,2026-02-10T22:33:04.850936
INV-FC81E521,INV-BEAUTYBL-2024-00598,VND-008,BeautyBliss Cosmetics,12-09-2023,09/12/2023,NET30,PO-351900,1,"[{""line_number"": 1, ""product_id"": ""PRD-000368"", ""description"": ""Bulk purchase - Line 1"", ""quantity"": 86, ""unit_cost"": 150.9, ""line_total"": 12977.4}]",12977.4,0.1,1297.74,151.74,14426.88,EUR,paid,14426.88,0.0,2024-01-31,wire_transfer,jane.smith@company.com,,2023-12-09T00:00:00,2024-01-20T00:00:00,invoices.csv,2026-02-10T22:33:04.850936
INV-91EAA40C,INV-NORDHOME-2022-00599,VND-003,Nordic Home Essentials,08-17-2022,17/08/2022,NET30,PO-805069,1,"[{""line_number"": 1, ""product_id"": ""PRD-000178"", ""description"": ""Bulk purchase - Line 1"", ""quantity"": 407, ""unit_cost"": 8.26, ""line_total"": 3361.82}]",3361.82,0.08,268.95,0.0,3630.77,EUR,paid,3630.77,0.0,2022-09-19,wire_transfer,,,2022-08-17T00:00:00,2022-09-19T00:00:00,invoices.csv,2026-02-10T22:33:04.850936
INV-1AC8CAE2,INV-MAPLETOY-2024-00600,VND-007,MapleCraft Toys,2023/02/13,2023-02-13,NET30,PO-810137,8,"[{""line_number"": 1, ""product_id"": ""PRD-000396"", ""description"": ""Bulk purchase - Line 1"", ""quantity"": 74, ""unit_cost"": 373.3, ""line_total"": 27624.2}, {""line_number"": 2, ""product_id"": ""PRD-000225"", ""description"": ""Bulk purchase - Line 2"", ""quantity"": 327, ""unit_cost"": 206.18, ""line_total"": 67420.86}, {""line_number"": 3, ""product_id"": ""PRD-000039"", ""description"": ""Bulk purchase - Line 3"", ""quantity"": 18, ""unit_cost"": 39.06, ""line_total"": 703.08}, {""line_number"": 4, ""product_id"": null, ""description"": ""Bulk purchase - Line 4"", ""quantity"": 225, ""unit_cost"": 22.0, ""line_total"": 4950.0}, {""line_number"": 5, ""product_id"": ""PRD-000067"", ""description"": ""Bulk purchase - Line 5"", ""quantity"": 33, ""unit_cost"": 62.49, ""line_total"": 2062.17}, {""line_number"": 6, ""product_id"": ""PRD-000088"", ""description"": ""Bulk purchase - Line 6"", ""quantity"": 243, ""unit_cost"": 199.93, ""line_total"": 48582.99}, {""line_number"": 7, ""product_id"": ""PRD-000441"", ""description"": ""Bulk purchase - Line 7"", ""quantity"": 328, ""unit_cost"": 35.47, ""line_total"": 11634.16}, {""line_number"": 8, ""product_id"": ""PRD-000345"", ""description"": ""Bulk purchase - Line 8"", ""quantity"": 253, ""unit_cost"": 86.61, ""line_total"": 21912.33}]",184889.78999999998,0.2,36977.96,0.0,221867.75,$,paid,221867.75,0.0,2023-03-27,,,Rush order,2023-02-13T00:00:00,2023-02-22T00:00:00,invoices.csv,2026-02-10T22:33:04.850936
INV-70DD94E9,INV-AUSSPORT-2022-00601,VND-004,Aussie Sports Gear,2022/03/06,2022-03-06,NET30,PO-488195,7,"[{""line_number"": 1, ""product_id"": ""PRD-000234"", ""description"": ""Bulk purchase - Line 1"", ""quantity"": 212, ""unit_cost"": 315.15, ""line_total"": 66811.8}, {""line_number"": 2, ""product_id"": ""PRD-000148"", ""description"": ""Bulk purchase - Line 2"", ""quantity"": 222, ""unit_cost"": 4.01, ""line_total"": 890.22}, {""line_number"": 3, ""product_id"": ""PRD-000424"", ""description"": ""Bulk purchase - Line 3"", ""quantity"": 207, ""unit_cost"": 81.93, ""line_total"": 16959.51}, {""line_number"": 4, ""product_id"": ""PRD-000471"", ""description"": ""Bulk purchase - Line 4"", ""quantity"": 437, ""unit_cost"": 490.73, ""line_total"": 214449.01}, {""line_number"": 5, ""product_id"": ""PRD-000459"", ""description"": ""Bulk purchase - Line 5"", ""quantity"": 165, ""unit_cost"": 189.77, ""line_total"": 31312.05}, {""line_number"": 6, ""product_id"": ""PRD-000181"", ""description"": ""Bulk purchase - Line 6"", ""quantity"": 353, ""unit_cost"": 348.69, ""line_total"": 123087.57}, {""line_number"": 7, ""product_id"": null, ""description"": ""Bulk purchase - Line 7"", ""quantity"": 72, ""unit_cost"": 161.12, ""line_total"": 11600.64}]",465110.80000000005,0.05,23255.54,0.0,488366.34,AUD,paid,488366.34,0.0,2022-04-18,,procurement@company.com,,2022-03-06T00:00:00,2022-04-25T00:00:00,invoices.csv,2026-02-10T22:33:04.850936
INV-00C172E9,INV-GLOBGAD-2022-00602,VND-002,Global Gadgets Ltd,2023-07-01,2023-07-01,NET45,PO-368070,2,"[{""line_number"": 1, ""product_id"": ""PRD-000001"", ""description"": ""Bulk purchase - Line 1"", ""quantity"": 138, ""unit_cost"": 64.6, ""line_total"": 8914.8}, {""line_number"": 2, ""product_id"": ""PRD-000466"", ""description"": ""Bulk purchase - Line 2"", ""quantity"": 489, ""unit_cost"": 275.81, ""line_total"": 134871.09}]",143785.88999999998,0.21,30195.04,346.78,174327.71,USD,pending,0.0,174327.71,,check,jane.smith@company.com,,2023-07-01T00:00:00,2023-07-30T00:00:00,invoices.csv,2026-02-10T22:33:04.850936
INV-5B3D0CB8,INV-GLOBGAD-2023-00603,VND-002,Global Gadgets Ltd,2022-03-06,06/03/2022,NET45,PO-410073,7,"[{""line_number"": 1, ""product_id"": ""PRD-000300"", ""description"": ""Bulk purchase - Line 1"", ""quantity"": 117, ""unit_cost"": 130.47, ""line_total"": 15264.99}, {""line_number"": 2, ""product_id"": null, ""description"": ""Bulk purchase - Line 2"", ""quantity"": 315, ""unit_cost"": 171.23, ""line_total"": 53937.45}, {""line_number"": 3, ""product_id"": ""PRD-000249"", ""description"": ""Bulk purchase - Line 3"", ""quantity"": 185, ""unit_cost"": 416.74, ""line_total"": 77096.9}, {""line_number"": 4, ""product_id"": ""PRD-000185"", ""description"": ""Bulk purchase - Line 4"", ""quantity"": 416, ""unit_cost"": 8.59, ""line_total"": 3573.44}, {""line_number"": 5, ""product_id"": ""PRD-000026"", ""description"": ""Bulk purchase - Line 5"", ""quantity"": 239, ""unit_cost"": 293.22, ""line_total"": 70079.58}, {""line_number"": 6, ""product_id"": ""PRD-000309"", ""description"": ""Bulk purchase - Line 6"", ""quantity"": 431, ""unit_cost"": 13.31, ""line_total"": 5736.61}, {""line_number"": 7, ""product_id"": null, ""description"": ""Bulk purchase - Line 7"", ""quantity"": 425, ""unit_cost"": 141.94, ""line_total"": 60324.5}]",286013.47,0.0,0.0,150.63,286164.1,USD,pending,0.0,286164.1,,wire_transfer,john.doe@company.com,,2022-03-06T00:00:00,2022-03-17T00:00:00,invoices.csv,2026-02-10T22:33:04.850936
