transaction_id,order_id,customer_id,product_id,transaction_date,transaction_timestamp,quantity,unit_price,subtotal,tax_amount,tax_rate,shipping_cost,discount_amount,discount_percent,total_amount,is_gift,notes,payment_status,payment_method,shipping_method,channel,region,order_status,source_file,loaded_at
TXN-9515B521,ORD-0000003219,CUS-00000980,PRD-000139,2022-11-28,2022-11-28,3,879.1,2637.3,179.34,0.08,20.41,395.6,15.0,2441.45,true,,paid,credit_card,,mobile,Asia Pacific,DELIVERED,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-092E4900,ORD-0000000789,CUS-00000771,PRD-000248,2024-06-29,2024-06-29,1,993.72,993.72,49.69,0.05,16.08,0.0,0.0,1059.49,false,,failed,credit_card,standard,web,Middle East,COMPLETED,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-42B2FE3F,ORD-0000001037,CUS-00000989,PRD-000089,2023-10-08,2023-10-08,3,542.22,1626.66,113.87,0.07,24.25,0.0,0.0,1764.78,true,,refunded,debit_card,pickup,partner,Europe,COMPLETED,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-C43A0022,ORD-0000002572,CUS-00000822,PRD-000298,2024-06-19,2024-06-19,10,653.59,6535.9,0.0,0.0,6.38,1633.97,25.0,4908.31,false,Special instructions: xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,pending,cash_on_delivery,,mobile,Latin America,SHIPPED,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-BA9D5F78,ORD-0000001453,CUS-00000899,PRD-000110,2024-09-29,2024-09-29,5,398.96,1994.8,0.0,0.0,15.58,0.0,0.0,2010.3799999999999,false,,refunded,bank_transfer,,partner,Middle East,CANCELLED,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-367EFB04,ORD-0000001374,CUS-00000226,PRD-000409,2023-04-19,2023-04-19,3,760.35,2281.05,136.86,0.08,7.38,570.26,25.0,1855.0300000000002,false,,failed,debit_card,pickup,partner,North America,PROCESSING,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-4FA097AF,ORD-0000004568,CUS-00000169,PRD-000417,2024-05-02,2024-05-02,1,332.22,332.22,33.22,0.1,17.23,0.0,0.0,382.67,false,,pending,credit_card,pickup,store,Europe,DELIVERED,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-8543E62A,ORD-0000001347,CUS-00000286,PRD-000440,2023-10-30,2023-10-30,2,590.99,1181.98,236.4,0.2,16.95,0.0,0.0,1435.3300000000002,true,,failed,paypal,express,partner,Asia Pacific,COMPLETED,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-6529D565,ORD-0000002423,CUS-00000102,PRD-000164,2023-08-10,2023-08-10,10,823.8,8238.0,0.0,0.0,10.52,1647.6,20.0,6600.92,false,,paid,paypal,standard,web,North America,CANCELLED,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-EE98DFB9,ORD-0000003121,CUS-00000784,PRD-000484,2024-04-15,2024-04-15,5,782.82,3914.1,0.0,0.0,14.65,0.0,0.0,3928.75,true,,failed,debit_card,express,phone,Asia Pacific,PENDING,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-F0B13617,ORD-0000003791,CUS-00000759,PRD-000420,2023-09-27,2023-09-27,-2,754.38,1508.76,301.75,0.2,23.27,0.0,0.0,-1787.24,true,Fragile,refunded,credit_card,,mobile,Asia Pacific,COMPLETED,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-72FD9886,ORD-0000003486,CUS-00000864,PRD-000368,2023-07-13,2023-07-13,3,283.67,851.01,85.1,0.1,17.33,0.0,0.0,953.44,false,,refunded,debit_card,overnight,mobile,Latin America,PENDING,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-BC050EE8,ORD-0000003028,CUS-00000839,PRD-000400,2024-01-09,2024-01-09,4,948.71,3794.84,170.77,0.05,21.86,379.48,10.0,3607.9900000000002,false,,pending,debit_card,pickup,phone,Europe,COMPLETED,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-0C0F867C,ORD-0000001387,CUS-00000292,PRD-000071,2023-11-30,2023-11-30,3,964.13,2892.39,196.68,0.08,10.79,433.86,15.0,2666.0,false,,refunded,debit_card,,mobile,Middle East,DELIVERED,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-CC50A2D5,ORD-0000004840,CUS-00000658,PRD-000107,2024-12-28,2024-12-28,5,961.05,4805.25,192.21,0.05,4.41,961.05,20.0,4040.8199999999997,true,,failed,bank_transfer,,partner,Europe,COMPLETED,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-E72D6D85,ORD-0000002155,CUS-00000786,PRD-000397,2023-11-10,2023-11-10,8,14.89,119.12,8.58,0.08,18.27,11.91,10.0,134.06,true,,refunded,crypto,overnight,web,Latin America,SHIPPED,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-803F1327,ORD-0000002697,CUS-00000569,PRD-000405,2022-04-14,2022-04-14,2,106.0,212.0,16.11,0.08,4.76,10.6,5.0,222.26999999999998,false,,failed,credit_card,overnight,store,Asia Pacific,PROCESSING,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-9CE78002,ORD-0000001401,CUS-00000466,PRD-000471,2024-10-27,2024-10-27,2,834.59,1669.18,333.84,0.2,7.77,0.0,0.0,2010.79,false,Fragile,paid,crypto,standard,store,Latin America,REFUNDED,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-C871EF36,ORD-0000002450,CUS-00000059,PRD-000375,2022-10-26,2022-10-26,4,444.52,1778.08,0.0,0.0,17.49,0.0,0.0,1795.57,false,,failed,bank_transfer,express,store,Europe,REFUNDED,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-015306C0,ORD-0000003398,CUS-00000824,PRD-000167,2022-09-27,2022-09-27,-5,821.31,4106.55,184.79,0.05,12.23,410.66,10.0,-3868.45,false,,failed,paypal,overnight,partner,Asia Pacific,CANCELLED,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-A44CC2F4,ORD-0000001194,CUS-00000792,PRD-000068,2023-03-28,2023-03-28,3,672.55,2017.65,161.41,0.1,6.97,403.53,20.0,1782.5,true,,failed,bank_transfer,overnight,partner,Latin America,DELIVERED,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-4D45AB71,ORD-0000001666,CUS-00000342,PRD-000309,2023-12-24,2023-12-24,7,23.5,164.5,9.79,0.07,9.17,24.68,15.0,158.78,true,,pending,debit_card,pickup,phone,Asia Pacific,COMPLETED,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-5BC42D3E,ORD-0000002047,CUS-00000633,PRD-000488,2022-09-10,2022-09-10,4,631.82,2527.28,94.77,0.05,12.05,631.82,25.0,2002.28,false,,paid,credit_card,express,mobile,Latin America,COMPLETED,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-1FB4C023,ORD-0000003075,CUS-00000252,PRD-000152,2023-06-17,2023-06-17,7,367.98,2575.86,463.65,0.2,12.56,257.59,10.0,2794.48,true,,paid,cash_on_delivery,standard,phone,Asia Pacific,PENDING,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-264B9A40,ORD-0000003005,CUS-00000221,PRD-000226,2022-08-09,2022-08-09,-10,251.78,2517.8,201.42,0.08,3.93,0.0,0.0,-2715.29,false,,refunded,crypto,overnight,partner,Latin America,COMPLETED,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-27CD9A8B,ORD-0000003401,CUS-00000581,PRD-000308,2023-03-30,2023-03-30,4,365.63,1462.52,93.6,0.08,15.05,292.5,20.0,1278.6699999999998,true,,paid,bank_transfer,standard,web,Middle East,SHIPPED,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-366E0A4F,ORD-0000004002,CUS-00000289,PRD-000132,2024-08-09,2024-08-09,6,624.35,3746.1,636.84,0.2,18.12,561.91,15.0,3839.15,true,,paid,credit_card,pickup,mobile,North America,PENDING,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-F0AE4D35,ORD-0000002142,CUS-00000829,PRD-000241,2022-01-28,2022-01-28,2,738.52,1477.04,73.85,0.05,12.94,0.0,0.0,1563.8300000000002,true,,pending,debit_card,standard,store,Europe,SHIPPED,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-A1E8A8F8,ORD-0000000004,CUS-00000124,PRD-000411,2023-04-16,2023-04-16,1,647.4,647.4,0.0,0.0,-21.4,32.37,5.0,593.63,true,,pending,paypal,express,phone,Europe,COMPLETED,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-F09909B1,ORD-0000002923,CUS-00000767,PRD-000217,2024-07-28,2024-07-28,4,518.72,2074.88,373.48,0.2,19.27,207.49,10.0,2260.14,true,,refunded,credit_card,pickup,mobile,Europe,CANCELLED,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-A45595C5,ORD-0000000313,CUS-00000109,PRD-000050,2024-06-18,2024-06-18,6,852.64,5115.84,255.79,0.05,16.99,0.0,0.0,5388.62,true,,paid,paypal,express,web,Middle East,COMPLETED,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-A79C49E6,ORD-0000004331,CUS-00000495,PRD-000367,2022-06-19,2022-06-19,10,801.58,8015.8,761.5,0.1,18.88,400.79,5.0,8395.39,false,,pending,bank_transfer,standard,web,North America,PENDING,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-18A82EDD,ORD-0000004239,CUS-00000834,PRD-000456,2023-03-22,2023-03-22,2,25.79,51.58,2.58,0.05,23.38,0.0,0.0,77.53999999999999,false,,paid,crypto,standard,store,Latin America,COMPLETED,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-4FD49CF9,ORD-0000001182,CUS-00000350,PRD-000177,2023-11-25,2023-11-25,4,369.3,1477.2,0.0,0.0,24.17,73.86,5.0,1427.51,false,,paid,paypal,overnight,web,Latin America,REFUNDED,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-70125F3A,ORD-0000003742,CUS-00000111,PRD-000112,2024-08-16,2024-08-16,2,181.14,362.28,27.17,0.1,1.46,90.57,25.0,300.34,true,,paid,cash_on_delivery,,partner,Latin America,DELIVERED,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-4FE0CAA7,ORD-0000000473,CUS-00000790,PRD-000216,2024-11-10,2024-11-10,7,994.38,6960.66,696.07,0.1,20.5,0.0,0.0,7677.23,true,,refunded,credit_card,pickup,web,Europe,COMPLETED,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-32A91D07,ORD-0000002889,CUS-00000184,PRD-000151,2023-05-22,2023-05-22,9,377.47,3397.23,258.19,0.08,8.08,169.86,5.0,3493.64,false,,paid,cash_on_delivery,standard,mobile,Latin America,COMPLETED,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-2E855D67,ORD-0000004483,CUS-00000764,PRD-000420,2024-10-20,2024-10-20,8,754.38,6035.04,0.0,0.0,19.51,905.26,15.0,5149.29,true,,refunded,cash_on_delivery,pickup,store,Middle East,COMPLETED,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-2A39D29A,ORD-0000003432,CUS-00000305,PRD-000073,2024-06-15,2024-06-15,6,526.03,3156.18,214.62,0.08,10.43,473.43,15.0,2907.7999999999997,true,,paid,debit_card,,store,Middle East,COMPLETED,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-D176424E,ORD-0000001375,CUS-00000352,PRD-000434,2024-02-13,2024-02-13,10,853.7,8537.0,682.96,0.08,9.45,0.0,0.0,9229.41,false,,failed,bank_transfer,pickup,store,Latin America,COMPLETED,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-E85EEADC,ORD-0000004538,CUS-00000277,PRD-000319,2022-06-27,2022-06-27,9,189.54,1705.86,119.41,0.07,16.74,0.0,0.0,1842.01,true,Express delivery requested,refunded,credit_card,standard,mobile,Latin America,COMPLETED,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-8E0DC03C,ORD-0000004246,CUS-00000591,PRD-000197,2023-10-02,2023-10-02,-1,642.38,642.38,28.91,0.05,24.05,64.24,10.0,-583.0,true,Gift wrapped,failed,debit_card,pickup,store,Asia Pacific,DELIVERED,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-164AE87A,ORD-0000002762,CUS-00000971,PRD-000497,2022-02-24,2022-02-24,2,302.45,604.9,51.42,0.1,20.42,90.73,15.0,586.01,false,,pending,crypto,express,partner,North America,PROCESSING,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-E1F93388,ORD-0000003029,CUS-00000972,PRD-000351,2022-06-01,2022-06-01,4,835.76,3343.04,267.44,0.08,19.13,0.0,0.0,3629.61,false,,refunded,cash_on_delivery,,partner,Europe,PENDING,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-59B0E446,ORD-0000004401,CUS-00000932,PRD-000018,2022-08-12,2022-08-12,6,471.26,2827.56,0.0,0.0,19.79,565.51,20.0,2281.84,false,,paid,debit_card,standard,phone,North America,COMPLETED,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-92AF1054,ORD-0000002857,CUS-00000779,PRD-000303,2022-02-04,2022-02-04,10,979.68,9796.8,783.74,0.1,24.27,1959.36,20.0,8645.45,false,,paid,cash_on_delivery,pickup,partner,Europe,CANCELLED,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-2974D6E3,ORD-0000002217,CUS-00000507,PRD-000018,2022-03-22,2022-03-22,10,471.26,4712.6,301.61,0.08,4.64,942.52,20.0,4076.33,true,,failed,bank_transfer,,phone,Latin America,CANCELLED,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-31A95B58,ORD-0000000897,CUS-00000226,PRD-000269,2024-09-25,2024-09-25,7,559.13,3913.91,371.82,0.1,17.25,195.7,5.0,4107.280000000001,true,Special instructions: xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,refunded,debit_card,,partner,Latin America,COMPLETED,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-A78CAEB1,ORD-0000001650,CUS-00000953,PRD-000177,2023-10-22,2023-10-22,10,369.3,3693.0,0.0,0.0,0.38,923.25,25.0,2770.13,true,,paid,bank_transfer,pickup,web,North America,PROCESSING,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-30885C14,ORD-0000004676,CUS-00000289,PRD-000302,2023-06-23,2023-06-23,9,540.54,4864.86,243.24,0.05,23.26,0.0,0.0,5131.360000000001,true,,failed,crypto,overnight,store,Europe,CANCELLED,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-572E86D9,ORD-0000004434,CUS-00000290,PRD-000485,2023-11-30,2023-11-30,4,653.66,2614.64,137.27,0.07,0.76,653.66,25.0,2099.01,true,Fragile,refunded,credit_card,standard,web,Middle East,CANCELLED,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-6621774E,ORD-0000000929,CUS-00000179,PRD-000027,2023-11-26,2023-11-26,2,443.37,886.74,88.67,0.1,10.25,0.0,0.0,985.66,true,Gift wrapped,failed,credit_card,standard,partner,Asia Pacific,PROCESSING,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-1E42B057,ORD-0000002110,CUS-00000373,PRD-000176,2022-02-14,2022-02-14,6,616.99,3701.94,0.0,0.0,0.45,0.0,0.0,3702.39,false,,failed,paypal,,store,Asia Pacific,REFUNDED,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-87029C45,ORD-0000000787,CUS-00000530,PRD-000129,2022-06-02,2022-06-02,3,143.28,429.84,25.79,0.08,20.81,107.46,25.0,368.98,false,,refunded,debit_card,pickup,web,Europe,COMPLETED,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-1F1FF31F,ORD-0000001830,CUS-00000680,PRD-000172,2024-07-10,2024-07-10,8,944.69,7557.52,449.67,0.07,-16.02,1133.63,15.0,6857.54,false,,failed,credit_card,pickup,mobile,North America,REFUNDED,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-A2CC10F3,ORD-0000004455,CUS-00000555,PRD-000219,2023-11-09,2023-11-09,2,691.16,1382.32,94.0,0.08,12.52,207.35,15.0,1281.49,true,Special instructions: xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,paid,cash_on_delivery,express,mobile,North America,COMPLETED,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-580D4813,ORD-0000004692,CUS-00000068,PRD-000394,2024-06-21,2024-06-21,10,798.3,7983.0,399.15,0.05,13.45,0.0,0.0,8395.6,true,Special instructions: xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,failed,credit_card,standard,mobile,Asia Pacific,COMPLETED,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-B4054792,ORD-0000001473,CUS-00000868,PRD-000332,2023-06-23,2023-06-23,8,702.31,5618.48,0.0,0.0,20.34,0.0,0.0,5638.82,true,,paid,credit_card,,mobile,Europe,PROCESSING,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-4F6BA6CE,ORD-0000000619,CUS-00000595,PRD-000025,2024-01-03,2024-01-03,5,993.97,4969.85,0.0,0.0,4.89,496.99,10.0,4477.75,false,,pending,paypal,standard,mobile,Asia Pacific,COMPLETED,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-336F2529,ORD-0000001420,CUS-00000333,PRD-000384,2023-12-30,2023-12-30,1,835.97,835.97,0.0,0.0,14.93,0.0,0.0,850.9,true,,failed,credit_card,express,store,Asia Pacific,COMPLETED,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-D4DE48EC,ORD-0000003348,CUS-00000100,PRD-000429,2023-12-31,2023-12-31,2,202.92,405.84,28.41,0.07,24.03,0.0,0.0,458.28,false,,pending,debit_card,express,mobile,Latin America,REFUNDED,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-4E6016E4,ORD-0000001081,CUS-00000904,PRD-000057,2024-04-19,2024-04-19,4,182.34,729.36,116.7,0.2,13.96,145.87,20.0,714.1500000000001,true,,failed,crypto,express,phone,Asia Pacific,COMPLETED,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-A7AC0A1A,ORD-0000003569,CUS-00000958,PRD-000224,2022-10-22,2022-10-22,5,509.74,2548.7,152.92,0.08,4.97,637.17,25.0,2069.4199999999996,false,,paid,cash_on_delivery,,web,Middle East,CANCELLED,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-EA5B74D4,ORD-0000003490,CUS-00000636,PRD-000016,2023-09-25,2023-09-25,5,34.17,170.85,34.17,0.2,8.72,0.0,0.0,213.74,true,,paid,debit_card,standard,phone,Middle East,REFUNDED,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-994D8F9D,ORD-0000004285,CUS-00000289,PRD-000214,2023-02-01,2023-02-01,2,375.92,751.84,0.0,0.0,1.99,75.18,10.0,678.65,true,Special instructions: xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,refunded,paypal,pickup,store,Asia Pacific,COMPLETED,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-1A76447D,ORD-0000004913,CUS-00000918,PRD-000197,2023-05-10,2023-05-10,9,642.38,5781.42,491.42,0.1,2.48,867.21,15.0,5408.11,true,,refunded,paypal,overnight,web,Middle East,CANCELLED,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-F890589D,ORD-0000002744,CUS-00000250,PRD-000056,2022-07-10,2022-07-10,3,257.11,771.33,65.56,0.1,12.96,115.7,15.0,734.1500000000001,false,,failed,crypto,overnight,web,Asia Pacific,PROCESSING,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-1A505363,ORD-0000002992,CUS-00000800,PRD-000140,2022-07-19,2022-07-19,10,892.51,8925.1,803.26,0.1,3.77,892.51,10.0,8839.62,false,,paid,crypto,pickup,mobile,North America,COMPLETED,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-03A85491,ORD-0000001205,CUS-00000326,PRD-000156,2023-06-28,2023-06-28,1,630.21,630.21,0.0,0.0,21.97,0.0,0.0,652.1800000000001,false,,paid,crypto,pickup,mobile,Middle East,DELIVERED,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-101513E6,ORD-0000002638,CUS-00000474,PRD-000324,2024-12-01,2024-12-01,7,87.02,609.14,34.11,0.07,20.21,121.83,20.0,541.63,true,,pending,bank_transfer,,phone,Asia Pacific,SHIPPED,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-CF79BC6C,ORD-0000000883,CUS-00000810,PRD-000147,2024-08-31,2024-08-31,9,806.32,7256.88,0.0,0.0,16.12,1088.53,15.0,6184.47,false,,pending,cash_on_delivery,standard,mobile,Latin America,REFUNDED,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-FAB941E5,ORD-0000000008,CUS-00000270,PRD-000353,2022-07-29,2022-07-29,3,907.77,2723.31,0.0,0.0,18.67,136.17,5.0,2605.81,false,,failed,paypal,express,web,Europe,COMPLETED,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-1F740BAE,ORD-0000001860,CUS-00000782,PRD-000321,2024-10-13,2024-10-13,1,921.69,921.69,39.17,0.05,9.63,138.25,15.0,832.24,false,,pending,cash_on_delivery,pickup,store,Europe,DELIVERED,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-3C7B2AD7,ORD-0000004150,CUS-00000800,PRD-000466,2023-07-18,2023-07-18,10,528.26,5282.6,332.8,0.07,11.31,528.26,10.0,5098.450000000001,false,,paid,credit_card,express,web,Asia Pacific,PROCESSING,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-52058BE9,ORD-0000003328,CUS-00000873,PRD-000357,2022-08-31,2022-08-31,2,464.88,929.76,63.22,0.08,15.18,139.46,15.0,868.6999999999999,false,,failed,debit_card,express,phone,Europe,SHIPPED,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-D81BE012,ORD-0000004329,CUS-00000010,PRD-000271,2023-05-04,2023-05-04,4,217.14,868.56,0.0,0.0,18.97,173.71,20.0,713.82,true,,failed,cash_on_delivery,express,store,Europe,COMPLETED,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-1B3FE62B,ORD-0000003792,CUS-00000956,PRD-000342,2023-10-05,2023-10-05,10,498.39,4983.9,224.28,0.05,16.45,498.39,10.0,4726.24,false,,failed,cash_on_delivery,express,partner,Latin America,REFUNDED,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-2E4CE655,ORD-0000002176,CUS-00000562,PRD-000428,2024-02-01,2024-02-01,1,343.87,343.87,14.61,0.05,11.87,51.58,15.0,318.77,false,,pending,crypto,,web,Asia Pacific,COMPLETED,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-972971D3,ORD-0000004728,CUS-00000079,PRD-000098,2024-05-14,2024-05-14,2,504.6,1009.2,76.7,0.08,1.89,50.46,5.0,1037.3300000000002,true,,failed,credit_card,standard,web,Middle East,COMPLETED,sales_transactions.parquet,2026-02-10T22:33:04.850936
