invoice_id,line_number,product_id,description,quantity,unit_cost,line_total,source_file,loaded_at
INV-CB6E9C44,5,PRD-000165,Bulk purchase - Line 5,123,180.94,22255.62,invoices.csv,2026-02-10T22:25:28.068809
INV-5C47B574,1,PRD-000160,Bulk purchase - Line 1,197,284.4,56026.8,invoices.csv,2026-02-10T22:25:28.068809
INV-F4A50670,1,PRD-000483,Bulk purchase - Line 1,78,453.8,35396.4,invoices.csv,2026-02-10T22:25:28.068809
INV-F4A50670,2,PRD-000291,Bulk purchase - Line 2,338,184.37,62317.06,invoices.csv,2026-02-10T22:25:28.068809
INV-F4A50670,3,PRD-000446,Bulk purchase - Line 3,123,456.52,56151.96,invoices.csv,2026-02-10T22:25:28.068809
INV-F4A50670,4,PRD-000293,Bulk purchase - Line 4,84,323.73,27193.32,invoices.csv,2026-02-10T22:25:28.068809
INV-F4A50670,5,PRD-000152,Bulk purchase - Line 5,242,230.24,55718.08,invoices.csv,2026-02-10T22:25:28.068809
INV-F4A50670,6,,Bulk purchase - Line 6,162,11.39,1845.18,invoices.csv,2026-02-10T22:25:28.068809
INV-F4A50670,7,PRD-000385,Bulk purchase - Line 7,33,73.24,2416.92,invoices.csv,2026-02-10T22:25:28.068809
INV-F4A50670,8,PRD-000291,Bulk purchase - Line 8,317,184.37,58445.29,invoices.csv,2026-02-10T22:25:28.068809
INV-E5DED937,1,PRD-000169,Bulk purchase - Line 1,187,119.65,22374.55,invoices.csv,2026-02-10T22:25:28.068809
INV-E5DED937,2,PRD-000104,Bulk purchase - Line 2,336,180.1,60513.6,invoices.csv,2026-02-10T22:25:28.068809
INV-E5DED937,3,PRD-000148,Bulk purchase - Line 3,107,4.01,429.07,invoices.csv,2026-02-10T22:25:28.068809
INV-4A2A9801,1,PRD-000259,Bulk purchase - Line 1,89,464.29,41321.81,invoices.csv,2026-02-10T22:25:28.068809
INV-4A2A9801,2,PRD-000016,Bulk purchase - Line 2,81,16.6,1344.6,invoices.csv,2026-02-10T22:25:28.068809
INV-4A2A9801,3,PRD-000066,Bulk purchase - Line 3,114,428.84,48887.76,invoices.csv,2026-02-10T22:25:28.068809
INV-4A2A9801,4,PRD-000188,Bulk purchase - Line 4,194,505.4,98047.6,invoices.csv,2026-02-10T22:25:28.068809
INV-5AEDBE83,1,PRD-000256,Bulk purchase - Line 1,236,575.31,135773.16,invoices.csv,2026-02-10T22:25:28.068809
INV-5AEDBE83,2,PRD-000082,Bulk purchase - Line 2,379,130.26,49368.54,invoices.csv,2026-02-10T22:25:28.068809
INV-FC81E521,1,PRD-000368,Bulk purchase - Line 1,86,150.9,12977.4,invoices.csv,2026-02-10T22:25:28.068809
INV-91EAA40C,1,PRD-000178,Bulk purchase - Line 1,407,8.26,3361.82,invoices.csv,2026-02-10T22:25:28.068809
INV-1AC8CAE2,1,PRD-000396,Bulk purchase - Line 1,74,373.3,27624.2,invoices.csv,2026-02-10T22:25:28.068809
INV-1AC8CAE2,2,PRD-000225,Bulk purchase - Line 2,327,206.18,67420.86,invoices.csv,2026-02-10T22:25:28.068809
INV-1AC8CAE2,3,PRD-000039,Bulk purchase - Line 3,18,39.06,703.08,invoices.csv,2026-02-10T22:25:28.068809
INV-1AC8CAE2,4,,Bulk purchase - Line 4,225,22.0,4950.0,invoices.csv,2026-02-10T22:25:28.068809
INV-1AC8CAE2,5,PRD-000067,Bulk purchase - Line 5,33,62.49,2062.17,invoices.csv,2026-02-10T22:25:28.068809
INV-1AC8CAE2,6,PRD-000088,Bulk purchase - Line 6,243,199.93,48582.99,invoices.csv,2026-02-10T22:25:28.068809
INV-1AC8CAE2,7,PRD-000441,Bulk purchase - Line 7,328,35.47,11634.16,invoices.csv,2026-02-10T22:25:28.068809
INV-1AC8CAE2,8,PRD-000345,Bulk purchase - Line 8,253,86.61,21912.33,invoices.csv,2026-02-10T22:25:28.068809
INV-70DD94E9,1,PRD-000234,Bulk purchase - Line 1,212,315.15,66811.8,invoices.csv,2026-02-10T22:25:28.068809
INV-70DD94E9,2,PRD-000148,Bulk purchase - Line 2,222,4.01,890.22,invoices.csv,2026-02-10T22:25:28.068809
INV-70DD94E9,3,PRD-000424,Bulk purchase - Line 3,207,81.93,16959.51,invoices.csv,2026-02-10T22:25:28.068809
INV-70DD94E9,4,PRD-000471,Bulk purchase - Line 4,437,490.73,214449.01,invoices.csv,2026-02-10T22:25:28.068809
INV-70DD94E9,5,PRD-000459,Bulk purchase - Line 5,165,189.77,31312.05,invoices.csv,2026-02-10T22:25:28.068809
INV-70DD94E9,6,PRD-000181,Bulk purchase - Line 6,353,348.69,123087.57,invoices.csv,2026-02-10T22:25:28.068809
INV-70DD94E9,7,,Bulk purchase - Line 7,72,161.12,11600.64,invoices.csv,2026-02-10T22:25:28.068809
INV-00C172E9,1,PRD-000001,Bulk purchase - Line 1,138,64.6,8914.8,invoices.csv,2026-02-10T22:25:28.068809
INV-00C172E9,2,PRD-000466,Bulk purchase - Line 2,489,275.81,134871.09,invoices.csv,2026-02-10T22:25:28.068809
INV-5B3D0CB8,1,PRD-000300,Bulk purchase - Line 1,117,130.47,15264.99,invoices.csv,2026-02-10T22:25:28.068809
INV-5B3D0CB8,2,,Bulk purchase - Line 2,315,171.23,53937.45,invoices.csv,2026-02-10T22:25:28.068809
INV-5B3D0CB8,3,PRD-000249,Bulk purchase - Line 3,185,416.74,77096.9,invoices.csv,2026-02-10T22:25:28.068809
INV-5B3D0CB8,4,PRD-000185,Bulk purchase - Line 4,416,8.59,3573.44,invoices.csv,2026-02-10T22:25:28.068809
INV-5B3D0CB8,5,PRD-000026,Bulk purchase - Line 5,239,293.22,70079.58,invoices.csv,2026-02-10T22:25:28.068809
INV-5B3D0CB8,6,PRD-000309,Bulk purchase - Line 6,431,13.31,5736.61,invoices.csv,2026-02-10T22:25:28.068809
INV-5B3D0CB8,7,,Bulk purchase - Line 7,425,141.94,60324.5,invoices.csv,2026-02-10T22:25:28.068809
INV-94B7A488,1,PRD-000349,Bulk purchase - Line 1,464,11.29,5238.56,invoices.csv,2026-02-10T22:25:28.068809
INV-94B7A488,2,PRD-000330,Bulk purchase - Line 2,352,72.94,25674.88,invoices.csv,2026-02-10T22:25:28.068809
INV-94B7A488,3,PRD-000050,Bulk purchase - Line 3,362,265.41,96078.42,invoices.csv,2026-02-10T22:25:28.068809
INV-94B7A488,4,,Bulk purchase - Line 4,119,7.7,916.3,invoices.csv,2026-02-10T22:25:28.068809
INV-94B7A488,5,PRD-000477,Bulk purchase - Line 5,90,545.64,49107.6,invoices.csv,2026-02-10T22:25:28.068809
INV-94B7A488,6,PRD-000448,Bulk purchase - Line 6,54,150.58,8131.32,invoices.csv,2026-02-10T22:25:28.068809
INV-94B7A488,7,,Bulk purchase - Line 7,152,51.28,7794.56,invoices.csv,2026-02-10T22:25:28.068809
INV-94B7A488,8,PRD-000261,Bulk purchase - Line 8,148,143.03,21168.44,invoices.csv,2026-02-10T22:25:28.068809
INV-6FDCF08F,1,PRD-000136,Bulk purchase - Line 1,215,333.78,71762.7,invoices.csv,2026-02-10T22:25:28.068809
INV-6FDCF08F,2,PRD-000060,Bulk purchase - Line 2,229,162.79,37278.91,invoices.csv,2026-02-10T22:25:28.068809
INV-6FDCF08F,3,,Bulk purchase - Line 3,68,14.73,1001.64,invoices.csv,2026-02-10T22:25:28.068809
INV-6FDCF08F,4,PRD-000233,Bulk purchase - Line 4,431,143.5,61848.5,invoices.csv,2026-02-10T22:25:28.068809
INV-6FDCF08F,5,PRD-000205,Bulk purchase - Line 5,188,230.24,43285.12,invoices.csv,2026-02-10T22:25:28.068809
INV-B4CC31AE,1,PRD-000232,Bulk purchase - Line 1,31,335.57,10402.67,invoices.csv,2026-02-10T22:25:28.068809
INV-B4CC31AE,2,PRD-000176,Bulk purchase - Line 2,336,402.91,135377.76,invoices.csv,2026-02-10T22:25:28.068809
INV-B4CC31AE,3,PRD-000486,Bulk purchase - Line 3,89,303.27,26991.03,invoices.csv,2026-02-10T22:25:28.068809
INV-B4CC31AE,4,PRD-000095,Bulk purchase - Line 4,470,350.72,164838.4,invoices.csv,2026-02-10T22:25:28.068809
INV-B4CC31AE,5,PRD-000087,Bulk purchase - Line 5,290,67.72,19638.8,invoices.csv,2026-02-10T22:25:28.068809
INV-B4CC31AE,6,PRD-000325,Bulk purchase - Line 6,328,496.15,162737.2,invoices.csv,2026-02-10T22:25:28.068809
INV-B4CC31AE,7,PRD-000271,Bulk purchase - Line 7,252,120.57,30383.64,invoices.csv,2026-02-10T22:25:28.068809
INV-641016AA,1,PRD-000020,Bulk purchase - Line 1,213,445.91,94978.83,invoices.csv,2026-02-10T22:25:28.068809
INV-641016AA,2,PRD-000341,Bulk purchase - Line 2,360,233.99,84236.4,invoices.csv,2026-02-10T22:25:28.068809
INV-641016AA,3,PRD-000222,Bulk purchase - Line 3,87,392.65,34160.55,invoices.csv,2026-02-10T22:25:28.068809
INV-641016AA,4,PRD-000428,Bulk purchase - Line 4,231,178.88,41321.28,invoices.csv,2026-02-10T22:25:28.068809
INV-641016AA,5,PRD-000399,Bulk purchase - Line 5,215,330.19,70990.85,invoices.csv,2026-02-10T22:25:28.068809
INV-351655DC,1,PRD-000406,Bulk purchase - Line 1,145,151.26,21932.7,invoices.csv,2026-02-10T22:25:28.068809
INV-351655DC,2,PRD-000015,Bulk purchase - Line 2,29,383.51,11121.79,invoices.csv,2026-02-10T22:25:28.068809
INV-351655DC,3,,Bulk purchase - Line 3,37,101.67,3761.79,invoices.csv,2026-02-10T22:25:28.068809
INV-6DE8C9A9,1,PRD-000264,Bulk purchase - Line 1,30,84.23,2526.9,invoices.csv,2026-02-10T22:25:28.068809
INV-6DE8C9A9,2,PRD-000043,Bulk purchase - Line 2,286,163.55,46775.3,invoices.csv,2026-02-10T22:25:28.068809
INV-B768DDE6,1,PRD-000001,Bulk purchase - Line 1,319,64.6,20607.4,invoices.csv,2026-02-10T22:25:28.068809
INV-B768DDE6,2,PRD-000431,Bulk purchase - Line 2,290,68.3,19807.0,invoices.csv,2026-02-10T22:25:28.068809
INV-B768DDE6,3,,Bulk purchase - Line 3,54,147.74,7977.96,invoices.csv,2026-02-10T22:25:28.068809
INV-B768DDE6,4,PRD-000177,Bulk purchase - Line 4,412,218.65,90083.8,invoices.csv,2026-02-10T22:25:28.068809
INV-B768DDE6,5,PRD-000420,Bulk purchase - Line 5,273,476.23,130010.79,invoices.csv,2026-02-10T22:25:28.068809
INV-B768DDE6,6,PRD-000026,Bulk purchase - Line 6,-461,293.22,-135174.42,invoices.csv,2026-02-10T22:25:28.068809
INV-B768DDE6,7,PRD-000012,Bulk purchase - Line 7,446,378.9,168989.4,invoices.csv,2026-02-10T22:25:28.068809
INV-B768DDE6,8,,Bulk purchase - Line 8,492,88.07,43330.44,invoices.csv,2026-02-10T22:25:28.068809
INV-EA4523C7,1,,Bulk purchase - Line 1,373,163.78,61089.94,invoices.csv,2026-02-10T22:25:28.068809
INV-EA4523C7,2,PRD-000229,Bulk purchase - Line 2,194,98.37,19083.78,invoices.csv,2026-02-10T22:25:28.068809
INV-EA4523C7,3,PRD-000390,Bulk purchase - Line 3,250,549.96,137490.0,invoices.csv,2026-02-10T22:25:28.068809
INV-BE4A5CE6,1,PRD-000291,Bulk purchase - Line 1,247,184.37,45539.39,invoices.csv,2026-02-10T22:25:28.068809
INV-BE4A5CE6,2,PRD-000293,Bulk purchase - Line 2,193,323.73,62479.89,invoices.csv,2026-02-10T22:25:28.068809
INV-BE4A5CE6,3,PRD-000055,Bulk purchase - Line 3,237,201.25,47696.25,invoices.csv,2026-02-10T22:25:28.068809
INV-BE4A5CE6,4,PRD-000331,Bulk purchase - Line 4,35,380.22,13307.7,invoices.csv,2026-02-10T22:25:28.068809
INV-C2708FAD,1,PRD-000391,Bulk purchase - Line 1,447,30.55,13655.85,invoices.csv,2026-02-10T22:25:28.068809
INV-C2708FAD,2,PRD-000221,Bulk purchase - Line 2,115,91.84,10561.6,invoices.csv,2026-02-10T22:25:28.068809
INV-DE1F5A1F,1,PRD-000452,Bulk purchase - Line 1,183,530.61,97101.63,invoices.csv,2026-02-10T22:25:28.068809
INV-DE1F5A1F,2,PRD-000153,Bulk purchase - Line 2,380,74.65,28367.0,invoices.csv,2026-02-10T22:25:28.068809
INV-DE1F5A1F,3,PRD-000440,Bulk purchase - Line 3,312,255.73,79787.76,invoices.csv,2026-02-10T22:25:28.068809
INV-DE1F5A1F,4,PRD-000314,Bulk purchase - Line 4,397,92.25,36623.25,invoices.csv,2026-02-10T22:25:28.068809
INV-DE1F5A1F,5,PRD-000092,Bulk purchase - Line 5,185,224.83,41593.55,invoices.csv,2026-02-10T22:25:28.068809
INV-DE1F5A1F,6,PRD-000476,Bulk purchase - Line 6,162,383.98,62204.76,invoices.csv,2026-02-10T22:25:28.068809
INV-577C3CEC,1,PRD-000104,Bulk purchase - Line 1,201,180.1,36200.1,invoices.csv,2026-02-10T22:25:28.068809
INV-7DF29579,1,,Bulk purchase - Line 1,115,38.81,4463.15,invoices.csv,2026-02-10T22:25:28.068809
INV-7DF29579,2,PRD-000016,Bulk purchase - Line 2,200,16.6,3320.0,invoices.csv,2026-02-10T22:25:28.068809
INV-7DF29579,3,PRD-000387,Bulk purchase - Line 3,377,-125.88,-47456.76,invoices.csv,2026-02-10T22:25:28.068809
INV-7DF29579,4,PRD-000440,Bulk purchase - Line 4,305,255.73,77997.65,invoices.csv,2026-02-10T22:25:28.068809
INV-7DF29579,5,,Bulk purchase - Line 5,268,19.39,5196.52,invoices.csv,2026-02-10T22:25:28.068809
INV-7DF29579,6,,Bulk purchase - Line 6,388,92.73,35979.24,invoices.csv,2026-02-10T22:25:28.068809
INV-7DF29579,7,PRD-000394,Bulk purchase - Line 7,26,360.16,9364.16,invoices.csv,2026-02-10T22:25:28.068809
INV-7DF29579,8,PRD-000329,Bulk purchase - Line 8,376,183.26,68905.76,invoices.csv,2026-02-10T22:25:28.068809
INV-CBAB6748,1,PRD-000296,Bulk purchase - Line 1,468,41.14,19253.52,invoices.csv,2026-02-10T22:25:28.068809
INV-CBAB6748,2,,Bulk purchase - Line 2,65,146.92,9549.8,invoices.csv,2026-02-10T22:25:28.068809
INV-CBAB6748,3,,Bulk purchase - Line 3,53,106.38,5638.14,invoices.csv,2026-02-10T22:25:28.068809
INV-CBAB6748,4,,Bulk purchase - Line 4,307,139.62,42863.34,invoices.csv,2026-02-10T22:25:28.068809
INV-CBAB6748,5,PRD-000254,Bulk purchase - Line 5,22,177.27,3899.94,invoices.csv,2026-02-10T22:25:28.068809
INV-CBAB6748,6,PRD-000417,Bulk purchase - Line 6,486,162.37,78911.82,invoices.csv,2026-02-10T22:25:28.068809
INV-CBAB6748,7,PRD-000267,Bulk purchase - Line 7,472,32.76,15462.72,invoices.csv,2026-02-10T22:25:28.068809
INV-CBAB6748,8,PRD-000199,Bulk purchase - Line 8,149,168.21,25063.29,invoices.csv,2026-02-10T22:25:28.068809
INV-4EC1493C,1,PRD-000423,Bulk purchase - Line 1,50,238.2,11910.0,invoices.csv,2026-02-10T22:25:28.068809
INV-4EC1493C,2,PRD-000233,Bulk purchase - Line 2,473,143.5,67875.5,invoices.csv,2026-02-10T22:25:28.068809
INV-4EC1493C,3,PRD-000228,Bulk purchase - Line 3,325,336.12,109239.0,invoices.csv,2026-02-10T22:25:28.068809
INV-4EC1493C,4,PRD-000277,Bulk purchase - Line 4,67,211.96,14201.32,invoices.csv,2026-02-10T22:25:28.068809
INV-10E1B7A0,1,PRD-000435,Bulk purchase - Line 1,473,392.79,185789.67,invoices.csv,2026-02-10T22:25:28.068809
INV-10E1B7A0,2,PRD-000376,Bulk purchase - Line 2,500,409.04,204520.0,invoices.csv,2026-02-10T22:25:28.068809
INV-10E1B7A0,3,PRD-000477,Bulk purchase - Line 3,338,545.64,184426.32,invoices.csv,2026-02-10T22:25:28.068809
INV-44E9E616,1,PRD-000237,Bulk purchase - Line 1,90,585.79,52721.1,invoices.csv,2026-02-10T22:25:28.068809
INV-44E9E616,2,PRD-000204,Bulk purchase - Line 2,108,269.29,29083.32,invoices.csv,2026-02-10T22:25:28.068809
INV-44E9E616,3,PRD-000332,Bulk purchase - Line 3,337,388.83,131035.71,invoices.csv,2026-02-10T22:25:28.068809
INV-44E9E616,4,PRD-000120,Bulk purchase - Line 4,420,226.69,95209.8,invoices.csv,2026-02-10T22:25:28.068809
INV-44E9E616,5,PRD-000164,Bulk purchase - Line 5,139,431.15,59929.85,invoices.csv,2026-02-10T22:25:28.068809
INV-44E9E616,6,PRD-000201,Bulk purchase - Line 6,297,498.19,147962.43,invoices.csv,2026-02-10T22:25:28.068809
INV-44E9E616,7,PRD-000384,Bulk purchase - Line 7,349,558.84,195035.16,invoices.csv,2026-02-10T22:25:28.068809
INV-44E9E616,8,PRD-000152,Bulk purchase - Line 8,123,230.24,28319.52,invoices.csv,2026-02-10T22:25:28.068809
INV-950098BF,1,PRD-000206,Bulk purchase - Line 1,486,154.94,75300.84,invoices.csv,2026-02-10T22:25:28.068809
INV-950098BF,2,PRD-000418,Bulk purchase - Line 2,271,190.2,51544.2,invoices.csv,2026-02-10T22:25:28.068809
INV-950098BF,3,PRD-000163,Bulk purchase - Line 3,392,36.43,14280.56,invoices.csv,2026-02-10T22:25:28.068809
INV-950098BF,4,PRD-000029,Bulk purchase - Line 4,151,51.75,7814.25,invoices.csv,2026-02-10T22:25:28.068809
INV-950098BF,5,PRD-000030,Bulk purchase - Line 5,68,183.19,12456.92,invoices.csv,2026-02-10T22:25:28.068809
INV-950098BF,6,PRD-000308,Bulk purchase - Line 6,456,219.54,100110.24,invoices.csv,2026-02-10T22:25:28.068809
INV-950098BF,7,PRD-000236,Bulk purchase - Line 7,188,303.52,57061.76,invoices.csv,2026-02-10T22:25:28.068809
INV-950098BF,8,PRD-000170,Bulk purchase - Line 8,237,127.48,30212.76,invoices.csv,2026-02-10T22:25:28.068809
INV-3088A67A,1,PRD-000201,Bulk purchase - Line 1,26,498.19,12952.94,invoices.csv,2026-02-10T22:25:28.068809
INV-3088A67A,2,PRD-000143,Bulk purchase - Line 2,320,245.54,78572.8,invoices.csv,2026-02-10T22:25:28.068809
INV-3088A67A,3,PRD-000042,Bulk purchase - Line 3,354,200.88,71111.52,invoices.csv,2026-02-10T22:25:28.068809
INV-3088A67A,4,PRD-EXTERNAL-2361,Bulk purchase - Line 4,126,103.46,13035.96,invoices.csv,2026-02-10T22:25:28.068809
INV-3088A67A,5,PRD-000353,Bulk purchase - Line 5,181,393.42,71209.02,invoices.csv,2026-02-10T22:25:28.068809
INV-3088A67A,6,PRD-000354,Bulk purchase - Line 6,321,376.86,120972.06,invoices.csv,2026-02-10T22:25:28.068809
INV-A6C93361,1,PRD-000494,Bulk purchase - Line 1,106,45.6,4833.6,invoices.csv,2026-02-10T22:25:28.068809
INV-A6C93361,2,PRD-EXTERNAL-2530,Bulk purchase - Line 2,106,103.9,11013.4,invoices.csv,2026-02-10T22:25:28.068809
INV-7CB875DC,1,PRD-000208,Bulk purchase - Line 1,119,367.57,43740.83,invoices.csv,2026-02-10T22:25:28.068809
INV-7CB875DC,2,PRD-000058,Bulk purchase - Line 2,212,385.84,81798.08,invoices.csv,2026-02-10T22:25:28.068809
INV-7CB875DC,3,PRD-000465,Bulk purchase - Line 3,54,615.37,33229.98,invoices.csv,2026-02-10T22:25:28.068809
INV-7CB875DC,4,PRD-000108,Bulk purchase - Line 4,327,77.61,25378.47,invoices.csv,2026-02-10T22:25:28.068809
INV-7CB875DC,5,PRD-000247,Bulk purchase - Line 5,377,217.01,81812.77,invoices.csv,2026-02-10T22:25:28.068809
INV-7CB875DC,6,PRD-000275,Bulk purchase - Line 6,397,245.77,97570.69,invoices.csv,2026-02-10T22:25:28.068809
INV-7CB875DC,7,,Bulk purchase - Line 7,46,29.54,1358.84,invoices.csv,2026-02-10T22:25:28.068809
INV-7CB875DC,8,PRD-000013,Bulk purchase - Line 8,483,168.1,81192.3,invoices.csv,2026-02-10T22:25:28.068809
INV-36483420,1,PRD-000177,Bulk purchase - Line 1,194,218.65,42418.1,invoices.csv,2026-02-10T22:25:28.068809
INV-36483420,2,PRD-000062,Bulk purchase - Line 2,288,302.2,87033.6,invoices.csv,2026-02-10T22:25:28.068809
INV-7D814F67,1,PRD-000198,Bulk purchase - Line 1,411,52.4,21536.4,invoices.csv,2026-02-10T22:25:28.068809
INV-412CC9EC,1,PRD-000162,Bulk purchase - Line 1,64,194.43,12443.52,invoices.csv,2026-02-10T22:25:28.068809
INV-412CC9EC,2,PRD-000467,Bulk purchase - Line 2,309,125.41,38751.69,invoices.csv,2026-02-10T22:25:28.068809
INV-412CC9EC,3,PRD-000298,Bulk purchase - Line 3,59,361.39,21322.01,invoices.csv,2026-02-10T22:25:28.068809
INV-412CC9EC,4,,Bulk purchase - Line 4,323,-182.54,-58960.42,invoices.csv,2026-02-10T22:25:28.068809
INV-412CC9EC,5,PRD-000267,Bulk purchase - Line 5,412,32.76,13497.12,invoices.csv,2026-02-10T22:25:28.068809
INV-412CC9EC,6,PRD-000207,Bulk purchase - Line 6,490,383.43,187880.7,invoices.csv,2026-02-10T22:25:28.068809
INV-412CC9EC,7,PRD-000050,Bulk purchase - Line 7,316,265.41,83869.56,invoices.csv,2026-02-10T22:25:28.068809
INV-CECCC9FB,1,PRD-000016,Bulk purchase - Line 1,324,16.6,5378.4,invoices.csv,2026-02-10T22:25:28.068809
INV-CECCC9FB,2,PRD-000292,Bulk purchase - Line 2,22,605.22,13314.84,invoices.csv,2026-02-10T22:25:28.068809
INV-CECCC9FB,3,PRD-000157,Bulk purchase - Line 3,349,122.35,42700.15,invoices.csv,2026-02-10T22:25:28.068809
INV-35D6521A,1,PRD-000306,Bulk purchase - Line 1,36,38.59,1389.24,invoices.csv,2026-02-10T22:25:28.068809
INV-35D6521A,2,PRD-000362,Bulk purchase - Line 2,418,20.57,8598.26,invoices.csv,2026-02-10T22:25:28.068809
INV-3D4D9049,1,,Bulk purchase - Line 1,327,79.62,26035.74,invoices.csv,2026-02-10T22:25:28.068809
INV-3D4D9049,2,PRD-000154,Bulk purchase - Line 2,185,68.64,12698.4,invoices.csv,2026-02-10T22:25:28.068809
INV-3D4D9049,3,PRD-000191,Bulk purchase - Line 3,190,119.41,22687.9,invoices.csv,2026-02-10T22:25:28.068809
INV-3D4D9049,4,PRD-000297,Bulk purchase - Line 4,53,390.78,20711.34,invoices.csv,2026-02-10T22:25:28.068809
INV-3D4D9049,5,PRD-000149,Bulk purchase - Line 5,201,191.81,38553.81,invoices.csv,2026-02-10T22:25:28.068809
INV-B183E1C3,1,PRD-000254,Bulk purchase - Line 1,318,177.27,56371.86,invoices.csv,2026-02-10T22:25:28.068809
INV-B183E1C3,2,,Bulk purchase - Line 2,29,63.42,1839.18,invoices.csv,2026-02-10T22:25:28.068809
INV-B183E1C3,3,PRD-000242,Bulk purchase - Line 3,305,485.15,147970.75,invoices.csv,2026-02-10T22:25:28.068809
INV-B183E1C3,4,,Bulk purchase - Line 4,308,84.27,25955.16,invoices.csv,2026-02-10T22:25:28.068809
INV-B183E1C3,5,PRD-000193,Bulk purchase - Line 5,496,327.97,162673.12,invoices.csv,2026-02-10T22:25:28.068809
INV-B183E1C3,6,PRD-000261,Bulk purchase - Line 6,317,27.06,8578.02,invoices.csv,2026-02-10T22:25:28.068809
INV-C77A8FE9,1,PRD-000082,Bulk purchase - Line 1,461,130.26,60049.86,invoices.csv,2026-02-10T22:25:28.068809
INV-C77A8FE9,2,PRD-000274,Bulk purchase - Line 2,114,308.22,35137.08,invoices.csv,2026-02-10T22:25:28.068809
INV-C77A8FE9,3,PRD-000400,Bulk purchase - Line 3,367,490.58,180042.86,invoices.csv,2026-02-10T22:25:28.068809
INV-C77A8FE9,4,PRD-000316,Bulk purchase - Line 4,366,149.26,54629.16,invoices.csv,2026-02-10T22:25:28.068809
INV-C12BEDC9,1,PRD-000181,Bulk purchase - Line 1,105,348.69,36612.45,invoices.csv,2026-02-10T22:25:28.068809
INV-C12BEDC9,2,PRD-000452,Bulk purchase - Line 2,409,530.61,217019.49,invoices.csv,2026-02-10T22:25:28.068809
INV-C12BEDC9,3,,Bulk purchase - Line 3,379,50.99,19325.21,invoices.csv,2026-02-10T22:25:28.068809
INV-046954EF,1,PRD-EXTERNAL-9130,Bulk purchase - Line 1,200,78.06,15612.0,invoices.csv,2026-02-10T22:25:28.068809
INV-046954EF,2,PRD-000028,Bulk purchase - Line 2,203,251.59,51072.77,invoices.csv,2026-02-10T22:25:28.068809
INV-046954EF,3,,Bulk purchase - Line 3,64,46.54,2978.56,invoices.csv,2026-02-10T22:25:28.068809
INV-82693F22,1,PRD-000007,Bulk purchase - Line 1,443,290.06,128496.58,invoices.csv,2026-02-10T22:25:28.068809
INV-82693F22,2,PRD-000465,Bulk purchase - Line 2,436,615.37,268301.32,invoices.csv,2026-02-10T22:25:28.068809
INV-7E16DBA6,1,PRD-000255,Bulk purchase - Line 1,26,504.62,13120.12,invoices.csv,2026-02-10T22:25:28.068809
INV-7E16DBA6,2,PRD-000255,Bulk purchase - Line 2,311,504.62,156936.82,invoices.csv,2026-02-10T22:25:28.068809
INV-7E16DBA6,3,PRD-000255,Bulk purchase - Line 3,222,504.62,112025.64,invoices.csv,2026-02-10T22:25:28.068809
INV-7E16DBA6,4,,Bulk purchase - Line 4,106,10.78,1142.68,invoices.csv,2026-02-10T22:25:28.068809
INV-7E16DBA6,5,PRD-000304,Bulk purchase - Line 5,57,278.98,15901.86,invoices.csv,2026-02-10T22:25:28.068809
INV-7E16DBA6,6,PRD-000025,Bulk purchase - Line 6,167,546.89,91330.63,invoices.csv,2026-02-10T22:25:28.068809
INV-7E16DBA6,7,PRD-000319,Bulk purchase - Line 7,444,111.55,49528.2,invoices.csv,2026-02-10T22:25:28.068809
INV-55DF36E5,1,PRD-000468,Bulk purchase - Line 1,150,76.72,11508.0,invoices.csv,2026-02-10T22:25:28.068809
INV-55DF36E5,2,PRD-000426,Bulk purchase - Line 2,377,289.82,109262.14,invoices.csv,2026-02-10T22:25:28.068809
INV-55DF36E5,3,PRD-000159,Bulk purchase - Line 3,251,144.55,36282.05,invoices.csv,2026-02-10T22:25:28.068809
INV-55DF36E5,4,PRD-000391,Bulk purchase - Line 4,11,30.55,336.05,invoices.csv,2026-02-10T22:25:28.068809
INV-55DF36E5,5,PRD-000404,Bulk purchase - Line 5,374,331.18,123861.32,invoices.csv,2026-02-10T22:25:28.068809
INV-55DF36E5,6,PRD-000130,Bulk purchase - Line 6,297,161.6,47995.2,invoices.csv,2026-02-10T22:25:28.068809
INV-55DF36E5,7,PRD-000487,Bulk purchase - Line 7,112,445.4,49884.8,invoices.csv,2026-02-10T22:25:28.068809
INV-55DF36E5,8,PRD-000405,Bulk purchase - Line 8,88,53.1,4672.8,invoices.csv,2026-02-10T22:25:28.068809
INV-E8484BB2,1,PRD-000409,Bulk purchase - Line 1,188,328.67,61789.96,invoices.csv,2026-02-10T22:25:28.068809
INV-E8484BB2,2,PRD-000345,Bulk purchase - Line 2,460,86.61,39840.6,invoices.csv,2026-02-10T22:25:28.068809
INV-E8484BB2,3,,Bulk purchase - Line 3,473,89.11,42149.03,invoices.csv,2026-02-10T22:25:28.068809
INV-E8484BB2,4,PRD-000044,Bulk purchase - Line 4,23,275.08,6326.84,invoices.csv,2026-02-10T22:25:28.068809
INV-5EFDEE73,1,PRD-000045,Bulk purchase - Line 1,278,27.28,7583.84,invoices.csv,2026-02-10T22:25:28.068809
INV-5EFDEE73,2,PRD-000148,Bulk purchase - Line 2,288,4.01,1154.88,invoices.csv,2026-02-10T22:25:28.068809
